PMID	Title	Source	PubDate
39245504	Ionically-crosslinked carboxymethyl chitosan scaffolds by additive manufacturing for antimicrobial wound dressing applications.	Carbohydr Polym	2024 Dec 15
39245118	Recent advances in the development of chitosan/hyaluronic acid-based hybrid materials for skin protection, regeneration, and healing: A review.	Int J Biol Macromol	2024 Nov
39245113	A multifunctional polyacrylonitrile fibers/alginate-based hydrogel loaded with chamomile extract and silver sulfadiazine for full-thickness wound healing.	Int J Biol Macromol	2024 Nov
39245102	Polysaccharide-based chondroitin sulfate macromolecule loaded hydrogel/scaffolds in wound healing- A comprehensive review on possibilities, research gaps, and safety assessment.	Int J Biol Macromol	2024 Nov
39244132	Hericium erinaceus β-glucan/tannic acid hydrogels based on physical cross-linking and hydrogen bonding strategies for accelerating wound healing.	Int J Biol Macromol	2024 Nov
39243057	GelMA loaded with exosomes from human minor salivary gland organoids enhances wound healing by inducing macrophage polarization.	J Nanobiotechnology	2024 Sep 6
39238258	Hydrogel Microneedle Patches Loaded with Stem Cell Mitochondria-Enriched Microvesicles Boost the Chronic Wound Healing.	ACS Nano	2024 Oct 1
39233392	Hydrogel-Based Dressings and Multidisciplinary Care in Severe Pediatric Burns: A Case Report of Successful Healing and Hypertrophic Scar Prevention.	Am J Case Rep	2024 Sep 5
39233162	Etamsylate-loaded hydrogel composed of carboxymethyl chitosan and oxidized tannic acid for improved wound healing.	Int J Biol Macromol	2024 Nov
39233148	Alginate-based injectable probiotic/squid ink composite hydrogels for accelerated wound healing of MRSA infected abscess through photothermally synergized probiotic therapy.	Int J Biol Macromol	2024 Nov
39228757	α-Terpineol loaded, electron beam crosslinked polyvinyl alcohol/tapioca starch hydrogel sheets; fabrication, characterization and evaluation of wound healing potential on a full thickness acid burn wound.	RSC Adv	2024 Aug 29
39226118	Liquid-liquid phase transition as a basis for novel materials for skin repair and regeneration.	J Mater Chem B	2024 Oct 2
39222704	3D printed multi-coupled bioinspired skin-electronic interfaces with enhanced adhesion for monitoring and treatment.	Acta Biomater	2024 Oct 1
39214222	Antibacterial and antioxidative hydrogel dressings based on tannic acid-gelatin/oxidized sodium alginate loaded with zinc oxide nanoparticles for promoting wound healing.	Int J Biol Macromol	2024 Nov
39214218	Self-healing hydrogel from poly(aspartic acid) and dextran with antibacterial property for burn wound healing.	Int J Biol Macromol	2024 Nov
39213956	Fiber/hydrogel hybrid wound dressing based on eggshell membrane containing postbiotic ingredients.	Biomater Adv	2024 Dec
39212214	A 3D bioprinted antibacterial hydrogel dressing of gelatin/sodium alginate loaded with ciprofloxacin hydrochloride.	Biotechnol J	2024 Aug
39209132	Stimuli-responsive drug delivery systems for inflammatory skin conditions.	Acta Biomater	2024 Oct 1
39208842	Functional poly(e-caprolactone)/SerMA hybrid dressings with dimethyloxalylglycine-releasing property improve cutaneous wound healing.	Biomed Mater	2024 Sep 19
39204335	Advances and Challenges in Immune-Modulatory Biomaterials for Wound Healing Applications.	Pharmaceutics	2024 Jul 26
39203101	The Application of Regenerated Silk Fibroin in Tissue Repair.	Materials (Basel)	2024 Aug 7
39199762	An Exosome-Laden Hydrogel Wound Dressing That Can Be Point-of-Need Manufactured in Austere and Operational Environments.	Bioengineering (Basel)	2024 Aug 8
39198630	Effect of 3-hydrazinylquinoxaline-2-thiol hydrogel on skin wound healing process in diabetic rats.	Sci Rep	2024 Aug 28
39195022	Biohybrids for Combined Therapies of Skin Wounds: Agglomerates of Mesenchymal Stem Cells with Gelatin Hydrogel Beads Delivering Phages and Basic Fibroblast Growth Factor.	Gels	2024 Jul 25
39194462	Particulate 3D Hydrogels of Silk Fibroin-Pluronic to Deliver Curcumin for Infection-Free Wound Healing.	Biomimetics (Basel)	2024 Aug 10
39193631	Hyaluronic Acid/Gelatin-Based Multifunctional Bioadhesive Hydrogel Loaded with a Broad-Spectrum Bacteriocin for Enhancing Diabetic Wound Healing.	ACS Appl Mater Interfaces	2024 Sep 11
39186039	Co-Delivery of Valsartan and Metformin from a Thermosensitive Hydrogel-Nanoparticle System Promotes Collagen Production in Proliferating and Senescent Primary Human Dermal Fibroblasts.	Biomacromolecules	2024 Sep 9
39185045	Acceleration of wound healing using adipose mesenchymal stem cell secretome hydrogel on partial-thickness cutaneous thermal burn wounds: An in vivo study in rats.	Vet World	2024 Jul
39184835	Light-Responsive and Antibacterial Graphenic Materials as a Holistic Approach to Tissue Engineering.	ACS Nanosci Au	2024 Aug 21
39182897	Multiple strategies approach: A novel crosslinked hydrogel forming chitosan-based microneedles chemowrap patch loaded with 5-fluorouracil liposomes for chronic wound cancer treatment.	Int J Biol Macromol	2024 Nov
39182260	"Corrigendum to ""Printable hyaluronic acid hydrogel functionalized with yeast-derived peptide for skin wound healing"" [Int. J. Biol. Macromol. (2023) 123348]."	Int J Biol Macromol	2024 Oct
39180451	Bi(2)Se(3)/PAAS Hydrogels with Photothermal and Antioxidant Properties for Bacterial Infection Wound Therapy by Improving Vascular Function and Regulating Glycolipid Metabolism.	Adv Healthc Mater	2024 Aug 24
39179087	Arginine-loaded globular BSAMA/fibrous GelMA biohybrid cryogels with multifunctional features and enhanced healing for soft gingival tissue regeneration.	Int J Biol Macromol	2024 Oct
39174142	Chitosan/rutin multifunctional hydrogel with tunable adhesion, anti-inflammatory and antibacterial properties for skin wound healing.	Carbohydr Polym	2024 Nov 1
39174115	Tunicate cellulose nanocrystals strengthened injectable stretchable hydrogel as multi-responsive enhanced antibacterial wound dressing for promoting diabetic wound healing.	Carbohydr Polym	2024 Nov 1
39171732	An Injectable Thermosensitive Hydrogel with Antibacterial and Antioxidation Properties for Accelerating Wound Healing.	ACS Appl Mater Interfaces	2024 Sep 4
39168206	Multi-responsive sodium hyaluronate/tannic acid hydrogels with ROS scavenging ability promote the healing of diabetic wounds.	Int J Biol Macromol	2024 Oct
39167033	Development of alginate/chitosan hydrogel loaded with obestatin and evaluation of collagen type I, III, VEGF and TGF-β(1) gene expression for skin repair in a rat model (in vitro and in vitro study).	Skin Res Technol	2024 Aug
39162387	Observation of the Therapeutic Effect of Hydrogel Combined with Alginate Dressings for a Patient with Grade 4 Acute Radiation Dermatitis: A Case Report.	Adv Skin Wound Care	2024 Sep 1
39161350	Therapeutic application of mesenchymal stem cell-derived exosomes in skin wound healing.	Front Bioeng Biotechnol	2024
39160838	Novel Thermoreversible Reverse-Phase-Shift Foam With Deployment System for Treatment of Penetrating Globe Trauma in a Newly Described Porcine Model.	Mil Med	2024 Aug 19
39157075	One-Step Physical and Chemical Dual-Reinforcement with Hydrophobic Drug Delivery in Gelatin Hydrogels for Antibacterial Wound Healing.	ACS Omega	2024 Aug 13
39156898	Protection of stromal cell-derived factor-1 SDF-1/CXCL12 against proteases yields improved skin wound healing.	Front Immunol	2024
39156755	Topical application of a hyaluronic acid-based hydrogel integrated with secretome of human mesenchymal stromal cells for diabetic ulcer repair.	Regen Ther	2024 Jun
39149597	Injectable immunoregulatory hydrogels sequentially drive phenotypic polarization of macrophages for infected wound healing.	Bioact Mater	2024 Nov
39144923	Polysaccharide hydrogels for skin wound healing.	Heliyon	2024 Aug 15
39137704	Copper-MOF and tannic acid-empowered composite cryogel as a skin substitute for accelerated deep wound healing.	Biomater Adv	2024 Nov
39134289	Gelatin/Dopamine/Zinc-Doped Ceria/Curcumin nanocomposite hydrogels for repair of chronic refractory wounds.	Int J Pharm	2024 Sep 30
39133155	Graft take outcomes of burn patients transplanted with CEA derived from a modified composite culture technique: A case series.	J Burn Care Res	2024 Aug 12
39128759	Robust, superabsorbent and antibacterial polysaccharide-based hybrid-network hydrogels for wound repair.	Int J Biol Macromol	2024 Nov
39126708	Correction to: Amnion membrane hydrogel and amnion membrane powder accelerate wound healing in a full thickness porcine skin wound model.	Stem Cells Transl Med	2024 Aug 10
39122702	Hydrogel crosslinking modulates macrophages, fibroblasts, and their communication, during wound healing.	Nat Commun	2024 Aug 9
39122663	Promoting the healing of infected diabetic wound by nanozyme-containing hydrogel with anti-bacterial inflammation suppressing, ROS-scavenging and oxygen-generating properties.	J Biomed Mater Res B Appl Biomater	2024 Aug
39122080	Self-crosslinking hyaluronic acid-based hydrogel with promoting vascularization and ROS scavenging for wound healing.	Int J Biol Macromol	2024 Oct
39122064	Biological macromolecule-based hydrogels with antibacterial and antioxidant activities for wound dressing: A review.	Int J Biol Macromol	2024 Nov
39121832	Chitosan-based self-healing hydrogel dressing for wound healing.	Adv Colloid Interface Sci	2024 Oct
39114907	(+)4-cholesten-3-one/sodium alginate/gelatin hydrogel for full-thickness wound repair and skin regeneration.	Biomed Mater	2024 Aug 8
39114139	A tilapia skin-derived gelatin hydrogel combined with the adipose-derived stromal vascular fraction for full-thickness wound healing.	Nanoscale Adv	2024 Aug 6
39112598	GelMA loaded with platelet lysate promotes skin regeneration and angiogenesis in pressure ulcers by activating STAT3.	Sci Rep	2024 Aug 7
39111486	Cuttlefish ink-derived melanin nanoparticle-embedded tremella fuciformis polysaccharide hydrogels for the treatment of MRSA-infected diabetic wounds.	Int J Biol Macromol	2024 Oct
39111482	Tunicate cellulose nanocrystal reinforced multifunctional hydrogel with super flexible, fatigue resistant, antifouling and self-adhesive capability for effective wound healing.	Int J Biol Macromol	2024 Oct
39111468	Chitosan/agarose hydrogel dressing: pH response real-time monitoring and chemo-/photodynamic therapy synergistic treatment of infected wounds.	Int J Biol Macromol	2024 Oct
39110944	Polygalacturonic acid partially inhibits matrix metalloproteinases and dehydration in wounds.	Wounds	2024 Jul
39110752	Composite hydrogels fabricated from CMC-PVA-GG incorporated with ZiF-8 for wound healing applications.	J Biomater Sci Polym Ed	2024 Dec
39108405	Antibiotic Nanoparticles-Loaded Wound Dressings Against Pseudomonas aeruginosa's Skin Infection: A Systematic Review.	Int J Nanomedicine	2024
39102924	Rhein-chitosan in situ hydrogel promotes wound healing in diabetic mice.	Int J Biol Macromol	2024 Oct
39101879	Fabrication and characterization of calcium peroxide and berberine loaded cryogels for enhanced wound healing.	J Mater Chem B	2024 Aug 28
39101027	Barnacle inspired strategy combined with solvent exchange for enhancing wet adhesion of hydrogels to promote seawater-immersed wound healing.	Bioact Mater	2024 Nov
39100297	Novel Biomaterials for Wound Healing and Tissue Regeneration.	ACS Omega	2024 Jul 30
39098677	LSPR-enhanced photoresponsive antibacterial efficiency of Bi/MoS(2)-loaded fibrin gel for management of diabetic wounds.	Int J Biol Macromol	2024 Oct
39097068	Engineering bi-layered skin-like nanopads with electrospun nanofibers and chitosan films for promoting fibroblast infiltration in tissue regeneration and wound healing.	Int J Biol Macromol	2024 Oct
39096587	Injectable antibacterial hydrogels based on oligolysines for wound healing.	Biomater Adv	2024 Nov
39094367	Dermal derived matrix hydrogel loaded with curcumin improved wound healing in a diabetic rat model.	Tissue Cell	2024 Oct
39073303	Construction and Performance Study of a Dual-Network Hydrogel Dressing Mimicking Skin Pore Drainage for Photothermal Exudate Removal and On-Demand Dissolution.	Adv Sci (Weinh)	2024 Sep
39073224	Smart wireless flexible bandage containing drug loaded polycaprolactone microparticles for real-time monitoring and treatment of chronic wounds.	J Biomed Mater Res B Appl Biomater	2024 Aug
39073182	Amniotic miracle: Investigating the unique development and applications of amniotic membrane in wound healing.	Skin Res Technol	2024 Jul
39070099	Synergistic potential of gellan gum methacrylate and keratin hydrogel for visceral hemostasis and skin tissue regeneration.	Mater Today Bio	2024 Aug
39069056	Study the effect of different concentrations of polydopamine as a secure and bioactive crosslinker on dual crosslinking of oxidized alginate and gelatin wound dressings.	Int J Biol Macromol	2024 Oct
39068733	Approaches to scarless burn wound healing: application of 3D printed skin substitutes with dual properties of anti-infection and balancing wound hydration levels.	EBioMedicine	2024 Aug
39064904	Self-Assembly of Rhein and Matrine Nanoparticles for Enhanced Wound Healing.	Molecules	2024 Jul 15
39061925	Thermal-Responsive Antibacterial Hydrogel with Photothermal Therapy and Improving Wound Microenvironment for Promote Healing.	Antioxidants (Basel)	2024 Jul 17
39061089	Extracellular matrix hydrogels with fibroblast growth factor 2 containing exosomes for reconstructing skin microstructures.	J Nanobiotechnology	2024 Jul 26
39061033	"Fast fabrication of ""all-in-one"" injectable hydrogels as antibiotic alternatives for enhanced bacterial inhibition and accelerating wound healing."	J Nanobiotechnology	2024 Jul 26
39059528	Preparation and characterization of amidated pectin-gelatin-oxidized tannic acid hydrogel films supplemented with in-situ reduced silver nanoparticles for wound-dressing applications.	Int J Biol Macromol	2024 Oct
39057462	Streamlining Skin Regeneration: A Ready-To-Use Silk Bilayer Wound Dressing.	Gels	2024 Jun 30
39057447	Antimicrobial Hydrogels Based on Cationic Curdlan Derivatives for Biomedical Applications.	Gels	2024 Jun 27
39055866	Injectable multifunctional hydrogel containing Sphingosine 1-phosphate and human acellular amniotic membrane for skin wound healing.	Iran J Basic Med Sci	2024
39053828	Nano hydrogel with bacterial nanocellulose and bitter almond oil nanoemulsions for enhanced wound healing: In-vivo and in-vitro characterization.	Int J Biol Macromol	2024 Oct
39049504	Development of carboxymethyl cellulose/gelatin hydrogel loaded with Omega-3 for skin regeneration.	J Biomater Appl	2024 Oct
39048229	Biocompatible hydrogels based on quaternary ammonium salts of chitosan with high antimicrobial activity as biocidal agents for disinfection.	Carbohydr Polym	2024 Oct 15
