PMID,Title,Source,PubDate
37901557,"Development of Novel Multifunctional Electroactive, Self-Healing, and Tissue Adhesive Scaffold To Accelerate Cutaneous Wound Healing and Hemostatic Materials.",ACS Omega,2023 Oct 24
37892878,"Fabrication, Characterization, and In Vitro Cytotoxicity Assessment of Tri-Layered Multifunctional Scaffold for Effective Chronic Wound Healing.",Bioengineering (Basel),2023 Sep 30
37890748,Preparation and evaluation of oxidized-dextran based on antibacterial hydrogel for synergistic photodynamic therapy.,Int J Biol Macromol,2023 Dec 31
37890086,Antibacterial-Antioxidative Thiolated Gelatin/Methacrylated Silk Fibroin Hydrogels with Nitric Oxide Release Catalyzed by Metal-Polyphenol Nanoparticles for MRSA-Infected Wound Healing.,Biomacromolecules,2023 Nov 13
37889121,Double-Layer Hydrogel with Glucose-Activated Two-Stage ROS Regulating Properties for Programmed Diabetic Wound Healing.,ACS Appl Mater Interfaces,2023 Oct 27
37888384,The Effects of Pectin-Honey Hydrogel in a Contaminated Chronic Hernia Model in Rats.,Gels,2023 Oct 11
37888353,Employing of Curcumin-Silver Nanoparticle-Incorporated Sodium Alginate-Co-Acacia Gum Film Hydrogels for Wound Dressing.,Gels,2023 Sep 25
37876343,Bioprinted dermis with human adipose tissue-derived microvascular fragments promotes wound healing.,Biotechnol Bioeng,2024 Apr
37871725,Self-healing hydrogels based on biological macromolecules in wound healing: A review.,Int J Biol Macromol,2023 Dec 31
37871154,Enhancing Robustness of Adhesive Hydrogels through PEG-NHS Incorporation.,ACS Appl Mater Interfaces,2023 Nov 1
37870548,Dynamic Microenvironment-Adaptable Hydrogel with Photothermal Performance and ROS Scavenging for Management of Diabetic Ulcer.,ACS Appl Mater Interfaces,2023 Nov 1
37869725,Copper ion/gallic acid MOFs-laden adhesive pomelo peel sponge effectively treats biofilm-infected skin wounds and improves healing quality.,Bioact Mater,2024 Feb
37865132,Development and characterization of a poloxamer hydrogel composed of human mesenchymal stromal cells (hMSCs) for reepithelization of skin injuries.,Int J Pharm,2023 Nov 25
37864581,Antibacterial Hydrogel as a Self-Drug-Delivery System Derived from Zn(II)-bis-imidazole/NSAID-Based Organic-Inorganic Hybrids.,ACS Appl Bio Mater,2023 Nov 20
37864028,Formulation and evaluation of simvastatin cubosomal nanoparticles for assessing its wound healing effect.,Sci Rep,2023 Oct 20
37862553,Injectable Antiswelling and High-Strength Bioactive Hydrogels with a Wet Adhesion and Rapid Gelling Process to Promote Sutureless Wound Closure and Scar-free Repair of Infectious Wounds.,ACS Nano,2023 Nov 14
37856675,Andrias Davidianus Mucus-Based Bioadhesive with Enhanced Adhesion and Wound Healing Properties.,ACS Appl Mater Interfaces,2023 Nov 1
37852098,LC-MS based metabolic profiling and wound healing activity of a chitosan nanoparticle-loaded formula of Teucrium polium in diabetic rats.,Biomed Pharmacother,2023 Dec
37843040,Encapsulation of Sericin-Decorated Efficient Agents in Silk Hydrogels for Wound Dressings.,ACS Appl Mater Interfaces,2023 Oct 25
37842887,Cellulose Acetate-Based Wound Dressings Loaded with Bioactive Agents: Potential Scaffolds for Wound Dressing and Skin Regeneration.,Curr Drug Deliv,2024
37840848,Double-crosslinked PNIPAM-based hydrogel dressings with adjustable adhesion and contractility.,Regen Biomater,2023
37839832,A multi-functional double cross-linked chitosan hydrogel with tunable mechanical and antibacterial properties for skin wound dressing.,Carbohydr Polym,2023 Dec 15
37836631,A Photocurable Polysaccharide-Based Hydrogel Delivery of Polydeoxyribonucleotide-Loaded Vectors for Wound Treatment.,Molecules,2023 Sep 24
37835967,Biological Macromolecule Hydrogel Based on Recombinant Type I Collagen/Chitosan Scaffold to Accelerate Full-Thickness Healing of Skin Wounds.,Polymers (Basel),2023 Sep 28
37831962,Signaling Pathways Triggering Therapeutic Hydrogels in Promoting Chronic Wound Healing.,Macromol Biosci,2024 Mar
37828852,The Therapeutic Efficacy of Freeze-Dried Human Amniotic Membrane Allograft Gel for Diabetic Foot Ulcers: A Phase-1 Clinical Trial.,Int J Low Extrem Wounds,2023 Oct 13
37827713,Stimuli-Responsive Hydrogel Adhesives for Wound Closure and Tissue Regeneration.,Macromol Biosci,2024 Mar
37827409,"Engineering pH responsive carboxyethyl chitosan and oxidized pectin -based hydrogels with self-healing, biodegradable and antibacterial properties for wound healing.",Int J Biol Macromol,2023 Dec 31
37827405,Fabrication of flexible accelerated-wound-healing chitosan/dopamine-based bilayer hydrogels for strain sensors.,Int J Biol Macromol,2023 Dec 31
37826964,Layer-by-layer microneedle patch with antibacterial and antioxidant dual activities for accelerating bacterial-infected wound healing.,Colloids Surf B Biointerfaces,2023 Nov
37817573,Conductive and antibacterial dual-network hydrogel for soft bioelectronics.,Mater Horiz,2023 Nov 27
37813221,Superporous soy protein isolate matrices as superabsorbent dressings for successful management of highly exuding wounds: In vitro and in vivo characterization.,Int J Biol Macromol,2023 Dec 31
37813210,Composites based on alginate containing formylphosphazene-crosslinked chitosan and its Cu(II) complex as an antibiotic-free antibacterial hydrogel dressing with enhanced cytocompatibility.,Int J Biol Macromol,2023 Dec 31
37810750,Photopolymerized keratin-PGLa hydrogels for antibiotic resistance reversal and enhancement of infectious wound healing.,Mater Today Bio,2023 Dec
37807417,Current Trends on Innovative Technologies in Topical Wound Care for Advanced Healing and Management.,Curr Drug Res Rev,2024
37805744,[Research advances on the role and mechanism of chitosan-based wound dressing in wound healing].,Zhonghua Shao Shang Yu Chuang Mian Xiu Fu Za Zhi,2023 Apr 20
37804684,Fiber-reinforced gelatin/β-cyclodextrin hydrogels loaded with platelet-rich plasma-derived exosomes for diabetic wound healing.,Biomater Adv,2023 Nov
37803944,An Immunomodulatory Hydrogel by Hyperthermia-Assisted Self-Cascade Glucose Depletion and ROS Scavenging for Diabetic Foot Ulcer Wound Therapeutics.,Adv Mater,2023 Nov
37802452,"An injectable and light curable hyaluronic acid composite gel with anti-biofilm, anti-inflammatory and pro-healing characteristics for accelerating infected wound healing.",Int J Biol Macromol,2023 Dec 31
37801393,Bioinspired Adhesive Antibacterial Hydrogel with Self-Healing and On-Demand Removability for Enhanced Full-Thickness Skin Wound Repair.,Biomacromolecules,2023 Nov 13
37799395,An injectable bioactive dressing based on platelet-rich plasma and nanoclay: Sustained release of deferoxamine to accelerate chronic wound healing.,Acta Pharm Sin B,2023 Oct
37793511,A temperature and pH dual-responsive injectable self-healing hydrogel prepared by chitosan oligosaccharide and aldehyde hyaluronic acid for promoting diabetic foot ulcer healing.,Int J Biol Macromol,2023 Dec 31
37790967,Design and fabrication of gelatin-based hydrogel loaded with modified amniotic extracellular matrix for enhanced wound healing.,Heliyon,2023 Oct
37783245,A self-healing hydrogel wound dressing based on oxidized Bletilla striata polysaccharide and cationic gelatin for skin trauma treatment.,Int J Biol Macromol,2023 Dec 31
37782070,Near-Infrared-Induced NO-Releasing Photothermal Adhesive Hydrogel with Enhanced Antibacterial Properties.,ACS Appl Bio Mater,2023 Oct 16
37765254,Recent Advances in Electrospun Nanofiber-Based Strategies for Diabetic Wound Healing Application.,Pharmaceutics,2023 Sep 5
37765209,Influence of ZnO Nanoparticles on the Properties of Ibuprofen-Loaded Alginate-Based Biocomposite Hydrogels with Potential Antimicrobial and Anti-Inflammatory Effects.,Pharmaceutics,2023 Aug 30
37762247,Methacrylated Gelatin as a Scaffold for Mechanically Isolated Stromal Vascular Fraction for Cutaneous Wound Repair.,Int J Mol Sci,2023 Sep 11
37754873,Fibrinogen-Based Bioink for Application in Skin Equivalent 3D Bioprinting.,J Funct Biomater,2023 Sep 5
37754429,Design and Evaluation of Liposomal Sulforaphane-Loaded Polyvinyl Alcohol/Polyethylene Glycol (PVA/PEG) Hydrogels as a Novel Drug Delivery System for Wound Healing.,Gels,2023 Sep 14
37754425,Tissue Regeneration with Gelatine/Polysaccharide Derived Hydrogel Scaffolds: From Formulation to In Vivo Efficacy.,Gels,2023 Sep 13
37754412,In Situ Forming Bioartificial Hydrogels with ROS Scavenging Capability Induced by Gallic Acid Release with Potential in Chronic Skin Wound Treatment.,Gels,2023 Sep 9
37751750,Bioinspired 3D-printed scaffold embedding DDAB-nano ZnO/nanofibrous microspheres for regenerative diabetic wound healing.,Biofabrication,2023 Oct 10
37748707,Accelerating Full-Thickness Wound Healing with Bacterial Cellulose-Based Multilayer Composites.,J Pharm Sci,2024 Mar
37748589,Fabrication and characterization of an antibacterial chitosan-coated allantoin-loaded NaCMC/SA skin scaffold for wound healing applications.,Int J Biol Macromol,2023 Dec 31
37748138,One-Pot Preparation of Skin-Inspired Multifunctional Hybrid Hydrogel with Robust Wound Healing Capacity.,ACS Biomater Sci Eng,2023 Oct 9
37742896,A multifunctional and self-adaptive double-layer hydrogel dressing based on chitosan for deep wound repair.,Int J Biol Macromol,2023 Dec 31
37740829,Hypoxic Microenvironment Reconstruction with Synergistic Biofunctional Ions Promotes Diabetic Wound Healing.,Adv Healthc Mater,2023 Dec
37739520,Mechanical properties and wound healing potential of bacterial cellulose-xyloglucan-dextran hydrogels.,Carbohydr Polym,2023 Dec 1
37739486,Alginate/gum arabic-based biomimetic hydrogel enriched with immobilized nerve growth factor and carnosine improves diabetic wound regeneration.,Carbohydr Polym,2023 Dec 1
37734002,Development of Thiol-Ene Reaction-Based HA Hydrogel with Sustained Release of EGF for Enhanced Skin Wound Healing.,Biomacromolecules,2023 Nov 13
37733382,Robust but On-Demand Detachable Wet Tissue Adhesive Hydrogel Enhanced with Modified Tannic Acid.,ACS Appl Mater Interfaces,2023 Oct 4
37733024,Co-assembled Supramolecular Hydrogel of Salvianolic Acid B and a Phosphopeptide for Enhanced Wound Healing.,ACS Appl Mater Interfaces,2023 Oct 4
37729986,PMN-incorporated multifunctional chitosan hydrogel for postoperative synergistic photothermal melanoma therapy and skin regeneration.,Int J Biol Macromol,2023 Dec 31
37723937,Multifunctional PtCuTe Nanosheets with Strong ROS Scavenging and ROS-Independent Antibacterial Properties Promote Diabetic Wound Healing.,Adv Mater,2024 Feb
37721722,Exploring the Role of Spatial Confinement in Immune Cell Recruitment and Regeneration of Skin Wounds.,Adv Mater,2023 Dec
37720596,Composite Hydrogel Dressings with Enhanced Mechanical Properties and Anti-Inflammatory Ability for Effectively Promoting Wound Repair.,Int J Nanomedicine,2023
37717877,A novel multifunctional chitosan-gelatin/carboxymethyl cellulose-alginate bilayer hydrogel containing human placenta extract for accelerating full-thickness wound healing.,Int J Biol Macromol,2023 Dec 31
37716390,Multifunctional and theranostic hydrogels for wound healing acceleration: An emphasis on diabetic-related chronic wounds.,Environ Res,2023 Dec 1
37715569,Characterization and biological evaluation of a novel flavonoid-collagen antioxidant hydrogel with cytoprotective properties.,J Biomed Mater Res B Appl Biomater,2024 Jan
37715259,Thermosensitive black phosphorus hydrogel loaded with silver sulfadiazine promotes skin wound healing.,J Nanobiotechnology,2023 Sep 15
37712174,Adipose-Derived Mesenchymal Stem Cell-Derived Exosomes Biopotentiated Extracellular Matrix Hydrogels Accelerate Diabetic Wound Healing and Skin Regeneration.,Adv Sci (Weinh),2023 Oct
37709235,Synergistic amalgamation of shellac with self-antibacterial hydroxyapatite and carboxymethyl cellulose: An interactive wound dressing for ensuring safety and efficacy in preliminary in vivo studies.,Int J Biol Macromol,2023 Dec 31
37705764,A Cu@ZIF-8 encapsulated antibacterial and angiogenic microneedle array for promoting wound healing.,Nanoscale Adv,2023 Sep 12
37699465,Body temperature-induced adhesive hyaluronate/gelatin-based hybrid hydrogel dressing for promoting skin regeneration.,Int J Biol Macromol,2023 Dec 31
37695676,Development of a Stretchable and Water-Resistant Hydrogel with Antibacterial and Antioxidant Dual Functions for Wound Healing in Movable Parts.,ACS Appl Mater Interfaces,2023 Sep 20
37693044,"Erratum to ""Cell loaded hydrogel containing Ag-doped bioactive glass-ceramic nanoparticles as skin substitute: Antibacterial properties, immune response, and scarless cutaneous wound regeneration"".",Bioeng Transl Med,2023 Sep
37692912,Combination of biodegradable hydrogel and antioxidant bioadhesive for treatment of breast cancer recurrence and radiation skin injury.,Bioact Mater,2024 Jan
37692226,Characterization and Evaluation of Silk Sericin-Based Hydrogel: A Promising Biomaterial for Efficient Healing of Acute Wounds.,ACS Omega,2023 Sep 5
37688988,Temperature-sensitive hydrogel dressing loaded with nicotinamide mononucleotide accelerating wound healing in diabetic mice.,Biomed Pharmacother,2023 Nov
37688679,The physiological phenomenon and regulation of macrophage polarization in diabetic wound.,Mol Biol Rep,2023 Nov
37688265,"Hydrogel Formulations for Topical Insulin Application: Preparation, Characterization and In Vitro Permeation across the Strat-M(®) Membrane.",Polymers (Basel),2023 Sep 4
37686133,"Comparative Study of the Efficacy of EHO-85, a Hydrogel Containing Olive Tree (Olea europaea) Leaf Extract, in Skin Wound Healing.",Int J Mol Sci,2023 Aug 28
37685860,Double Network Physical Crosslinked Hydrogel for Healing Skin Wounds: New Formulation Based on Polysaccharides and Zn(2).,Int J Mol Sci,2023 Aug 22
37683733,An additive-free multifunctional β-glucan-peptide hydrogel participates in the whole process of bacterial-infected wound healing.,J Control Release,2023 Oct
37683592,Application of 3D- printed hydrogels in wound healing and regenerative medicine.,Biomed Pharmacother,2023 Nov
37681479,An Injectable Composite Hydrogel of Verteporfin-Bonded Carboxymethyl Chitosan and Oxidized Sodium Alginate Facilitates Scarless Full-Thickness Skin Regeneration.,Macromol Biosci,2024 Feb
37681325,Mechano-Activated Cell Therapy for Accelerated Diabetic Wound Healing.,Adv Mater,2023 Nov
37677087,Preparation of a Dual-Functional Sulfated Galactofucan Polysaccharide/Poly(vinyl alcohol) Hydrogel to Promote Macrophage Recruitment and Angiogenic Potential in Diabetic Wound Healing.,Biomacromolecules,2023 Nov 13
37673145,Preparation and characterization of wound healing hydrogel based on fish skin collagen and chitosan cross-linked by dialdehyde starch.,Int J Biol Macromol,2023 Dec 31
37666183,Investigation on repairing diabetic foot ulcer based on 3D bio-printing Gel/dECM/Qcs composite scaffolds.,Tissue Cell,2023 Dec
37663591,Neem (Azadirachta Indica) and silk fibroin associated hydrogel: Boon for wound healing treatment regimen.,Saudi Pharm J,2023 Oct
37660257,Antioxidant-Engineered Milk-Derived Extracellular Vesicles for Accelerating Wound Healing via Regulation of the PI3K-AKT Signaling Pathway.,Adv Healthc Mater,2023 Dec
37659820,Adhesive injectable cellulose-based hydrogels with rapid self-healing and sustained drug release capability for promoting wound healing.,Carbohydr Polym,2023 Nov 15
37659303,All natural mussel-inspired bioadhesives from soy proteins and plant derived polyphenols with marked water-resistance and favourable antibacterial profile for wound treatment applications.,J Colloid Interface Sci,2023 Dec 15
37657957,Incidence of radiodermatitis and factors associated with its severity in women with breast cancer: a cohort study.,An Bras Dermatol,2024 Jan-Feb
37657662,Engineered dermis loaded with confining forces promotes full-thickness wound healing by enhancing vascularisation and epithelialisation.,Acta Biomater,2023 Oct 15
37657086,Versatile Hydrogel Dressings That Dynamically Regulate the Healing of Infected Deep Burn Wounds.,Adv Healthc Mater,2023 Dec
37651758,"Molecularly engineered dual-network photothermal hydrogel delivery system with enhanced mechanical properties, antibacterial ability and angiogenic effect for accelerating wound healing.",J Mech Behav Biomed Mater,2023 Oct
37647580,"Highly Stretchable, Transparent, and Adhesive Double-Network Hydrogel Dressings Tailored with Fish Gelatin and Glycyrrhizic Acid for Wound Healing.",ACS Appl Mater Interfaces,2023 Sep 13
37639051,Enhanced therapeutic effects of mesenchymal stem cell-derived extracellular vesicles within chitosan hydrogel in the treatment of diabetic foot ulcers.,J Mater Sci Mater Med,2023 Aug 28
37636986,Hydrogel degradation promotes angiogenic and regenerative potential of cell spheroids for wound healing.,Mater Today Bio,2023 Oct
37623667,Composite Hydrogels of Ultrasound-Assisted-Digested Formic Acid-Decellularized Extracellular Matrix and Sacchachitin Nanofibers Incorporated with Platelet-Rich Plasma for Diabetic Wound Treatment.,J Funct Biomater,2023 Aug 11
37623111,Polydopamine-Functionalized Bacterial Cellulose as Hydrogel Scaffolds for Skin Tissue Engineering.,Gels,2023 Aug 14
37623109,Composite Hydrogels with Embedded Silver Nanoparticles and Ibuprofen as Wound Dressing.,Gels,2023 Aug 14
37623080,Immobilization of Bacteriophages in Ex Tempore Hydrogel for the Treatment of Burn Wound Infection.,Gels,2023 Aug 3
37612710,Human Parathyroid Hormone Analog (3-34/29-34) promotes wound re-epithelialization through inducing keratinocyte migration and epithelial-mesenchymal transition via PTHR1-PI3K/AKT activation.,Cell Commun Signal,2023 Aug 23
37601988,Prophylactic Use of Mepitel® Film to Prevent Radiation-Induced Moist Desquamation in Cancer Patients.,Cureus,2023 Jul
37601810,Promoting angiogenesis and diabetic wound healing through delivery of protein transduction domain-BMP2 formulated nanoparticles with hydrogel.,J Tissue Eng,2023 Jan-Dec
37600316,Functional drug-delivery hydrogels for oral and maxillofacial wound healing.,Front Bioeng Biotechnol,2023
37596956,Collagen-Hyaluronic Acid Composite Hydrogels with Applications for Chronic Diabetic Wound Repair.,ACS Biomater Sci Eng,2023 Sep 11
37590124,Antibacterial Broad-Spectrum Dendritic/Gellan Gum Hybrid Hydrogels with Rapid Shape-Forming and Self-Healing for Wound Healing Application.,Macromol Biosci,2023 Dec
37585520,"Injectable, self-healing hydrogel adhesives with firm tissue adhesion and on-demand biodegradation for sutureless wound closure.",Sci Adv,2023 Aug 18
37584354,Polymeric Gel Scaffolds and Biomimetic Environments for Wound Healing.,Curr Pharm Des,2023
37584338,Hydrogel dressings for donor sites of split-thickness skin grafts.,Cochrane Database Syst Rev,2023 Aug 16
37579244,Photocuring and Gelatin-Based Antibacterial Hydrogel for Skin Care.,Biomacromolecules,2023 Sep 11
37567532,Effects including photobiomodulation of galactomannan gel from Cassia grandis seeds in the healing process of second-degree burns.,Int J Biol Macromol,2023 Nov 1
37566735,Dual-Cross-Linked Chitosan-Based Antibacterial Hydrogels with Tough and Adhesive Properties for Wound Dressing.,Macromol Rapid Commun,2023 Dec
37565814,Black Phosphorus-Based Conductive Hydrogels Assisted by Electrical Stimulus for Skin Tissue Engineering.,Adv Healthc Mater,2023 Nov
37560332,Rational multivalency construction enables bactericidal effect amplification and dynamic biomaterial design.,Innovation (Camb),2023 Sep 11
37558025,Oxygen releasing patches based on carbohydrate polymer and protein hydrogels for diabetic wound healing: A review.,Int J Biol Macromol,2023 Oct 1
37556881,Bioinspired poly(aspartic acid) based hydrogel with ROS scavenging ability as mEGF carrier for wound repairing applications.,Colloids Surf B Biointerfaces,2023 Oct
37554541,Antibacterial conductive self-healing hydrogel wound dressing with dual dynamic bonds promotes infected wound healing.,Bioact Mater,2023 Dec
37544909,Tailoring the Swelling-Shrinkable Behavior of Hydrogels for Biomedical Applications.,Adv Sci (Weinh),2023 Oct
37541461,A Janus supramolecular hydrogel prepared by one-pot method for wound dressing.,Int J Biol Macromol,2023 Sep 30
37540939,"Tissue engineered skin substitutes: A comprehensive review of basic design, fabrication using 3D printing, recent advances and challenges.",Biomater Adv,2023 Oct
37535406,Copper-Epigallocatechin Gallate Enhances Therapeutic Effects of 3D-Printed Dermal Scaffolds in Mitigating Diabetic Wound Scarring.,ACS Appl Mater Interfaces,2023 Aug 16
37534456,Effective Scald Wound Functional Recovery Patch Achieved by Molecularly Intertwined Electrical and Chemical Message in Self-Adhesive Assemblies.,ACS Appl Mater Interfaces,2023 Aug 16
37533477,Macrophage metabolism reprogramming EGCG-Cu coordination capsules delivered in polyzwitterionic hydrogel for burn wound healing and regeneration.,Bioact Mater,2023 Nov
37533401,Tough and On-Demand Detachable Wet Tissue Adhesive Hydrogel Made from Catechol Derivatives with a Long Aliphatic Side Chain.,Adv Healthc Mater,2023 Nov
37531784,Annexin A1(2-26) hydrogel improves healing properties in an experimental skin lesion after induction of type 1 diabetes.,Biomed Pharmacother,2023 Sep
37531776,Injectable antibacterial tissue-adhesive hydrogel based on biocompatible o-phthalaldehyde/amine crosslinking for efficient treatment of infected wounds.,Biomaterials,2023 Oct
37531599,A 0D-2D Heterojunction Bismuth Molybdate-Anchored Multifunctional Hydrogel for Highly Efficient Eradication of Drug-Resistant Bacteria.,ACS Nano,2023 Aug 22
37524279,"A comprehensive review of recent advances in silk sericin: Extraction approaches, structure, biochemical characterization, and biomedical applications.",Int J Biol Macromol,2023 Oct 1
37521524,Oriented artificial niche provides physical-biochemical stimulations for rapid nerve regeneration.,Mater Today Bio,2023 Oct
37520303,"Angiogenesis, hemocompatibility and bactericidal effect of bioactive natural polymer-based bilayer adhesive skin substitute for infected burned wound healing.",Bioact Mater,2023 Nov
37519924,One-step fabrication of cell sheet-laden hydrogel for accelerated wound healing.,Bioact Mater,2023 Oct
37519882,A novel hydrogel containing 4-methylcatechol for skin regeneration: in vitro and in vivo study.,Biomed Eng Lett,2023 Aug
37519642,"Fumaria officinalis-loaded chitosan nanoparticles dispersed in an alginate hydrogel promote diabetic wounds healing by upregulating VEGF, TGF-β, and b-FGF genes: A preclinical investigation.",Heliyon,2023 Jul
37517778,Polysaccharide hydrogel platforms as suitable carriers of liposomes and extracellular vesicles for dermal applications.,Adv Drug Deliv Rev,2023 Sep
37517765,A phellinus igniarius polysaccharide/chitosan-arginine hydrogel for promoting diabetic wound healing.,Int J Biol Macromol,2023 Sep 30
37517755,"Injectable hydrogel based on silk fibroin/carboxymethyl cellulose/agarose containing polydopamine functionalized graphene oxide with conductivity, hemostasis, antibacterial, and anti-oxidant properties for full-thickness burn healing.",Int J Biol Macromol,2023 Sep 30
37516415,Constructing epidermal rete ridges using a composite hydrogel to enhance multiple signaling pathways for the maintenance of epidermal stem cell niche.,Acta Biomater,2023 Oct 1
37514157,Pluronic F-127 Hydrogels Containing Copper Oxide Nanoparticles and a Nitric Oxide Donor to Treat Skin Cancer.,Pharmaceutics,2023 Jul 18
37512989,"Hydrogel-Containing Biogenic Silver Nanoparticles: Antibacterial Action, Evaluation of Wound Healing, and Bioaccumulation in Wistar Rats.",Microorganisms,2023 Jul 15
37511457,The Synergistic Effect of Electrical Stimulation and Dermal Fibroblast Cells-Laden 3D Conductive Hydrogel for Full-Thickness Wound Healing.,Int J Mol Sci,2023 Jul 20
37511198,Flexible Curcumin-Loaded Zn-MOF Hydrogel for Long-Term Drug Release and Antibacterial Activities.,Int J Mol Sci,2023 Jul 14
37508200,Rapid Prototyping of 3D-Printed AgNPs- and Nano-TiO(2)-Embedded Hydrogels as Novel Devices with Multiresponsive Antimicrobial Capability in Wound Healing.,Antibiotics (Basel),2023 Jun 25
37504446,Flexible Topical Hydrogel Patch Loaded with Antimicrobial Drug for Accelerated Wound Healing.,Gels,2023 Jul 12
37504430,Amikacin-Loaded Chitosan Hydrogel Film Cross-Linked with Folic Acid for Wound Healing Application.,Gels,2023 Jul 6
37504405,Hyaluronic Acid-Alginate Homogeneous Structures with Polylactide Coating Applied in Controlled Antibiotic Release.,Gels,2023 Jun 28
37499726,Exploring the recent developments of alginate silk fibroin material for hydrogel wound dressing: A review.,Int J Biol Macromol,2023 Sep 1
37494997,Polysaccharide-based hydrogel promotes skin wound repair and research progress on its repair mechanism.,Int J Biol Macromol,2023 Sep 1
37493659,"Plant-Based, Hydrogel-like Microfibers as an Antioxidant Platform for Skin Burn Healing.",ACS Appl Bio Mater,2023 Aug 21
37488143,Thermosensitive hydrogel coupled with sodium ascorbyl phosphate promotes human umbilical cord-derived mesenchymal stem cell-mediated skin wound healing in mice.,Sci Rep,2023 Jul 24
37483381,Biomimetic hydrogel derived from decellularized dermal matrix facilitates skin wounds healing.,Mater Today Bio,2023 Aug
37482933,"Engineering a platelet-rich plasma-based multifunctional injectable hydrogel with photothermal, antibacterial, and antioxidant properties for skin regeneration.",Biomater Sci,2023 Aug 22
37477618,An alginate-Based tube gel delivering 2-deoxy-D-ribose for stimulation of wound healing.,J Biomater Appl,2023 Aug
37465579,Wound healing strategies based on nanoparticles incorporated in hydrogel wound patches.,RSC Adv,2023 Jul 12
37463619,Hyaluronic acid/alginate-based biomimetic hydrogel membranes for accelerated diabetic wound repair.,Int J Pharm,2023 Aug 25
37457928,Silk fibroin-gelatin photo-crosslinked 3D-bioprinted hydrogel with MOF-methylene blue nanoparticles for infected wound healing.,Int J Bioprint,2023
37451225,Preparation of quaternized N-halamine modified graphene oxide based antibacterial hydrogel and wound healing of bacterial infection.,Colloids Surf B Biointerfaces,2023 Sep
37450215,Wound Dressing Scaffold with High Anti-biofilm Performance Based on Ciprofloxacin-Loaded Chitosan-Hydrolyzed Starch Nanocomposite: In Vitro and In Vivo Study.,Appl Biochem Biotechnol,2023 Oct
37449341,Platelet-Rich Plasma Composite Organohydrogel with Water-Locking and Anti-Freezing to Accelerate Wound Healing.,Adv Healthc Mater,2023 Nov
37447477,Wound Gel with Antimicrobial Effects Based on Polyvinyl Alcohol and Functional Aryloxycyclotriphosphazene.,Polymers (Basel),2023 Jun 27
37446725,Polymer-Based Wound Dressings Loaded with Ginsenoside Rg3.,Molecules,2023 Jun 28
37446215,"Electrospun Nanofibrous Mesh Based on PVA, Chitosan, and Usnic Acid for Applications in Wound Healing.",Int J Mol Sci,2023 Jul 3
37442505,Cascade enzymatic preparation of carboxymethyl chitosan-based multifunctional hydrogels for promoting cutaneous wound healing.,Int J Biol Macromol,2023 Sep 1
37441958,Combining microfluidics and coaxial 3D-bioprinting for the manufacturing of diabetic wound healing dressings.,Biomater Adv,2023 Oct
37431576,Glycopolymer-based multifunctional antibacterial hydrogel dressings for accelerating cutaneous wound healing.,J Mater Chem B,2023 Aug 2
37431285,"3D printable, injectable amyloid-based composite hydrogel of bovine serum albumin and aloe vera for rapid diabetic wound healing.",J Mater Chem B,2023 Aug 30
37431206,Hydrophobic Tetracycline Immobilized in Fibrous Hyaluronan Regulates Adhesive Collagen-Based Hydrogel Stability for Infected Wound Healing.,Small,2023 Nov
37429607,Human umbilical cord mesenchymal stem cell-derived exosomes combined with gelatin methacryloyl hydrogel to promote fractional laser injury wound healing.,Int Wound J,2023 Dec
37429345,Highly absorbent bio-sponge based on carboxymethyl chitosan/poly-γ-glutamic acid/platelet-rich plasma for hemostasis and wound healing.,Int J Biol Macromol,2023 Aug 30
37423445,Fetal milieu-simulating hyaluronic acid-dopamine-chondroitin sulfate hydrogel promoting angiogenesis and hair regeneration for wound healing.,Int J Biol Macromol,2023 Sep 1
37423009,Preparation and characterization of tannin-maltodextrin-polyvinyl alcohol hydrogel based on hydrogen bonding for wound healing.,J Mech Behav Biomed Mater,2023 Sep
37422462,Thermosensitive and antioxidant wound dressings capable of adaptively regulating TGFβ pathways promote diabetic wound healing.,NPJ Regen Med,2023 Jul 8
37410591,Development of chitosan-hyaluronic acid based hydrogel for local delivery of doxycycline hyclate in an ex vivo skin infection model.,J Biomater Sci Polym Ed,2023 Dec
37409166,"Preparation of photothermal responsive, antibacterial hydrogel by using PVA-Alg and silver nanofibers as building blocks.",Front Bioeng Biotechnol,2023
37403540,Self-crosslinked polyvinyl alcohol/cellulose nanofibril cryogels loaded with synthesized aminophosphonates as antimicrobial wound dressings.,J Mater Chem B,2023 Aug 2
37399880,A polyphenol and ε-polylysine functionalized bacterial cellulose/PVA multifunctional hydrogel for wound healing.,Int J Biol Macromol,2023 Aug 30
37399875,Fabrication of dual physically cross-linked polyvinyl alcohol/agar hydrogels with mechanical stability and antibacterial activity for wound healing.,Int J Biol Macromol,2023 Aug 30
37399243,"A ""Test-to-Treat"" Pad for Real-Time Visual Monitoring of Bacterial Infection and On-Site Performing Smart Therapy Strategies.",ACS Nano,2023 Jul 25
37394732,Single-Component Self-Healing Antibacterial Anti-Inflammatory Intracellular-Antioxidative Poly(itaconic acid-pluronic) Hydrogel for Rapid Repair of MRSA-Impaired Wound.,ACS Appl Mater Interfaces,2023 Jul 19
37394156,Nanocurcumin and viable Lactobacillus plantarum based sponge dressing for skin wound healing.,Int J Pharm,2023 Aug 25
37392909,Chitosan-based double network hydrogel loading herbal small molecule for accelerating wound healing.,Int J Biol Macromol,2023 Aug 15
