PMID,Title,Source,PubDate
26256189,Controlled antiseptic/eosin release from chitosan-based hydrogel modified fibrous substrates.,Carbohydr Polym,2015 Oct 20
26249576,Triethyl orthoformate mediated a novel crosslinking method for the preparation of hydrogels for tissue engineering applications: characterization and in vitro cytocompatibility analysis.,Mater Sci Eng C Mater Biol Appl,2015 Nov 1
26239745,"Hydrogel Microencapsulated Insulin-Secreting Cells Increase Keratinocyte Migration, Epidermal Thickness, Collagen Fiber Density, and Wound Closure in a Diabetic Mouse Model of Wound Healing.",Tissue Eng Part A,2015 Nov
26234487,Preformed gelatin microcryogels as injectable cell carriers for enhanced skin wound healing.,Acta Biomater,2015 Oct
26219861,TGFβ functionalized starPEG-heparin hydrogels modulate human dermal fibroblast growth and differentiation.,Acta Biomater,2015 Oct
26198555,Hydrogel-impregnated dressings for graft fixation: a case series.,J Wound Care,2015 Jul
26197411,Rapidly light-activated surgical protein glue inspired by mussel adhesion and insect structural crosslinking.,Biomaterials,2015 Oct
26154416,Poly (3-hydroxyalkanoates)-co-(6-hydroxyhexanoate) hydrogel promotes angiogenesis and collagen deposition during cutaneous wound healing in rats.,Biomed Mater,2015 Jul 8
26118827,Acceleration of skin regeneration in full-thickness burns by incorporation of bFGF-loaded alginate microspheres into a CMCS-PVA hydrogel.,J Tissue Eng Regen Med,2017 May
26117742,Effect of discarded keratin-based biocomposite hydrogels on the wound healing process in vivo.,Mater Sci Eng C Mater Biol Appl,2015 Oct
26076624,Preparation and characterization of silver nanoparticle loaded amorphous hydrogel of carboxymethylcellulose for infected wounds.,Carbohydr Polym,2015 Oct 5
32262394,"An injectable aldehyded 1-amino-3,3-diethoxy-propane hyaluronic acid-chitosan hydrogel as a carrier of adipose derived stem cells to enhance angiogenesis and promote skin regeneration.",J Mater Chem B,2015 Jun 14
26061490,Efficacy of a New Flowable Wound Matrix in Tunneled and Cavity Ulcers: A Preliminary Report.,Wounds,2015 Jun
26054992,Topical Agents and Dressings for Pilonidal Sinus Wound Healing by Secondary Intention: A Scoping Review.,Surg Technol Int,2015 May
26043822,Development and in vitro evaluation of lipid nanoparticle-based dressings for topical treatment of chronic wounds.,Int J Pharm,2015 Jul 25
26030305,Accelerated wound healing by injectable microporous gel scaffolds assembled from annealed building blocks.,Nat Mater,2015 Jul
26022967,Bioactive bilayered dressing for compromised epidermal tissue regeneration with sequential activity of complementary agents.,Acta Biomater,2015 Sep
25968126,The efficacy of a lysine-based dendritic hydrogel does not differ from those of commercially available tissue sealants and adhesives: an ex vivo study.,BMC Musculoskelet Disord,2015 May 13
25968005,Exploratory clinical trial of combination wound therapy with a gelatin sheet and platelet-rich plasma in patients with chronic skin ulcers: study protocol.,BMJ Open,2015 May 11
25914909,Hydrogel dressings for treating pressure ulcers.,Cochrane Database Syst Rev,2015 Feb 17
25907598,Combined nitric oxide-releasing poly(vinyl alcohol) film/F127 hydrogel for accelerating wound healing.,Colloids Surf B Biointerfaces,2015 Jun 1
25907036,A transient cell-shielding method for viable MSC delivery within hydrophobic scaffolds polymerized in situ.,Biomaterials,2015 Jun
25893366,Boron and Poloxamer (F68 and F127) Containing Hydrogel Formulation for Burn Wound Healing.,Biol Trace Elem Res,2015 Nov
25889766,Microencapsulated equine mesenchymal stromal cells promote cutaneous wound healing in vitro.,Stem Cell Res Ther,2015 Apr 11
25887128,Three donor site dressings in pediatric split-thickness skin grafts: study protocol for a randomised controlled trial.,Trials,2015 Feb 8
25880725,Photocrosslinkable Gelatin Hydrogel for Epidermal Tissue Engineering.,Adv Healthc Mater,2016 Jan 7
25871518,Interactions of hyaluronic Acid with the skin and implications for the dermal delivery of biomacromolecules.,Mol Pharm,2015 May 4
25841348,Tunicate-mimetic nanofibrous hydrogel adhesive with improved wet adhesion.,Acta Biomater,2015 Jul
25818120,Nanoencapsulation of rice bran oil increases its protective effects against UVB radiation-induced skin injury in mice.,Eur J Pharm Biopharm,2015 Jun
25804415,Advances in drug delivery systems (DDSs) to release growth factors for wound healing and skin regeneration.,Nanomedicine,2015 Aug
25799398,Leptin promotes wound healing in the skin.,PLoS One,2015
25741763,Generation of a three-dimensional full thickness skin equivalent and automated wounding.,J Vis Exp,2015 Feb 26
32264474,"In vitro and in vivo assessments of a 3-(3,4-dihydroxyphenyl)-2-propenoic acid bioconjugated gelatin-based injectable hydrogel for biomedical applications.",J Mater Chem B,2015 Feb 21
25645376,Prevention of foreign body reaction in a pre-clinical large animal model.,J Control Release,2015 Mar 28
25553966,Dermal filler complications: a clinicopathologic study with a spectrum of histologic reaction patterns.,Ann Diagn Pathol,2015 Feb
25540747,Corneal injury and its protection using hydro-gel patch during general anesthesia.,Int J Ophthalmol,2014
25458294,Topical curcumin-loaded hydrogels obtained using galactomannan from Schizolobium parahybae and xanthan.,Carbohydr Polym,2015 Feb 13
25455783,Pharmaceutical properties of a low-substituted hydroxypropyl cellulose (L-HPC) hydrogel as a novel external dressing.,Int J Pharm,2014 Dec 30
25454656,"Rhelogical, dermal wound healing and in vitro antioxidant properties of exopolysaccharide hydrogel from Pseudomonas stutzeri AS22.",Colloids Surf B Biointerfaces,2014 Nov 1
32261906,Enzyme-catalyzed in situ forming gelatin hydrogels as bioactive wound dressings: effects of fibroblast delivery on wound healing efficacy.,J Mater Chem B,2014 Nov 28
25412924,An in-situ forming skin substitute improves healing outcome in a hypertrophic scar model.,Tissue Eng Part A,2015 Mar
25391307,A dissolved oxygen dressing: a pilot study in an ischemic skin flap model.,J Int Med Res,2015 Feb
25384420,Designer self-assembling hydrogel scaffolds can impact skin cell proliferation and migration.,Sci Rep,2014 Nov 11
25361388,Gellan gum-hyaluronic acid spongy-like hydrogels and cells from adipose tissue synergize promoting neoskin vascularization.,ACS Appl Mater Interfaces,2014 Nov 26
25326121,Long-term expression pattern of melanocyte markers in light- and dark-pigmented dermo-epidermal cultured human skin substitutes.,Pediatr Surg Int,2015 Jan
25326120,"Differential expression of granulocyte, macrophage, and hypoxia markers during early and late wound healing stages following transplantation of tissue-engineered skin substitutes of human origin.",Pediatr Surg Int,2014 Dec
25300246,The influence of stromal cells on the pigmentation of tissue-engineered dermo-epidermal skin grafts.,Tissue Eng Part A,2015 Mar
25299815,A systematic review and meta-analysis of randomized controlled trials comparing interventions for peristomal skin care.,Ostomy Wound Manage,2014 Oct
25263896,Bacterial cellulose/acrylic acid hydrogel synthesized via electron beam irradiation: accelerated burn wound healing in an animal model.,Carbohydr Polym,2014 Dec 19
25260141,Adverse reactions to injectable soft tissue fillers: memorable cases and their clinico-pathological overview.,J Cosmet Laser Ther,2015 Apr
25231891,Response of human mature adipocytes to hypoxia-reoxygenation.,Cytotherapy,2014 Dec
25411677,,,2014 Sep 15
25179708,Investigation of Dermis-derived hydrogels for wound healing applications.,Biomed J,2015 Jan-Feb
25129136,Sodium pentaborate pentahydrate and pluronic containing hydrogel increases cutaneous wound healing in vitro and in vivo.,Biol Trace Elem Res,2014 Dec
25076843,Cell therapy with human MSCs isolated from the umbilical cord Wharton jelly associated to a PVA membrane in the treatment of chronic skin wounds.,Int J Med Sci,2014
25038462,Controlled release of sphingosine-1-phosphate agonist with gelatin hydrogels for macrophage recruitment.,Acta Biomater,2014 Nov
25038246,Capillary force seeding of hydrogels for adipose-derived stem cell delivery in wounds.,Stem Cells Transl Med,2014 Sep
25037363,Thermoresponsive chitosan-agarose hydrogel for skin regeneration.,Carbohydr Polym,2014 Oct 13
25027303,Antibiotic eluting clay mineral (Laponite®) for wound healing application: an in vitro study.,J Mater Sci Mater Med,2014 Nov
25010812,Effect of pH on the rate of curing and bioadhesive properties of dopamine functionalized poly(ethylene glycol) hydrogels.,Biomacromolecules,2014 Aug 11
24985412,A comprehensive review of advanced biopolymeric wound healing systems.,J Pharm Sci,2014 Aug
24953436,"Research on a novel poly (vinyl alcohol)/lysine/vanillin wound dressing: Biocompatibility, bioactivity and antimicrobial activity.",Burns,2014 Dec
24877859,Retrospective study of radiotherapy-induced skin reactions in breast cancer patients: reduced incidence of moist desquamation with a hydroactive colloid gel versus dexpanthenol.,Eur J Oncol Nurs,2014 Oct
24864253,Topical application of Cleome viscosa increases the expression of basic fibroblast growth factor and type III collagen in rat cutaneous wound.,Biomed Res Int,2014
24790432,Sequential release of salidroside and paeonol from a nanosphere-hydrogel system inhibits ultraviolet B-induced melanogenesis in guinea pig skin.,Int J Nanomedicine,2014
24767717,Cytotoxicity testing of silver-containing burn treatments using primary and immortal skin cells.,Burns,2014 Dec
24761353,Harnessing the Electric Spark of Life to Cure Skin Wounds.,Adv Wound Care (New Rochelle),2014 Feb 1
24751280,Crosslinker effects on functional properties of alginate/N-succinylchitosan based hydrogels.,Carbohydr Polym,2014 Aug 8
24704695,"The in vitro characterization of a gelatin scaffold, prepared by cryogelation and assessed in vivo as a dermal replacement in wound repair.",Acta Biomater,2014 Jul
24669779,Biomaterial-based scaffolds--current status and future directions.,Expert Opin Drug Deliv,2014 May
24657614,Studies on PVA pectin cryogels containing crosslinked enzyme aggregates of keratinase.,Colloids Surf B Biointerfaces,2014 May 1
24649598,[Wound-healing effect of carbopol hydrogels in rats with alloxan diabetes model].,Eksp Klin Farmakol,2014
24636214,Ultrashort peptide nanofibrous hydrogels for the acceleration of healing of burn wounds.,Biomaterials,2014 Jun
24630822,A clinical trial designed to evaluate the safety and effectiveness of a thermosensitive hydrogel-type cultured epidermal allograft for deep second-degree burns.,Burns,2014 Dec
24624303,Ixora coccinea Enhances Cutaneous Wound Healing by Upregulating the Expression of Collagen and Basic Fibroblast Growth Factor.,ISRN Pharmacol,2014
24572881,Auricular reconstruction using tissue-engineered alloplastic implants for improved clinical outcomes.,Plast Reconstr Surg,2014 Mar
24551257,Rapid healing of cutaneous leishmaniasis by high-frequency electrocauterization and hydrogel wound care with or without DAC N-055: a randomized controlled phase IIa trial in Kabul.,PLoS Negl Trop Dis,2014 Feb
24389319,Performance of an in situ formed bioactive hydrogel dressing from a PEG-based hyperbranched multifunctional copolymer.,Acta Biomater,2014 May
27602381,Pre-clinical evaluation of soybean-based wound dressings and dermal substitute formulations in pig healing and non-healing in vivo models.,Burns Trauma,2014
27602378,Polymeric hydrogels for burn wound care: Advanced skin wound dressings and regenerative templates.,Burns Trauma,2014
24378377,Tissue engineering for plastic surgeons: a primer.,Aesthetic Plast Surg,2014 Feb
24373522,Expectation-induced placebo responses fail to accelerate wound healing in healthy volunteers: results from a prospective controlled experimental trial.,Int Wound J,2015 Dec
24363058,Tissue-engineered dermo-epidermal skin analogs exhibit de novo formation of a near natural neurovascular link 10 weeks after transplantation.,Pediatr Surg Int,2014 Feb
24741725,,,2013 Dec 19
24299513,"A randomized controlled trial of larval therapy for the debridement of leg ulcers: results of a multicenter, randomized, controlled, open, observer blind, parallel group study.",Wound Repair Regen,2014 Jan-Feb
24299468,Human skin cell fractions fail to self-organize within a gellan gum/hyaluronic acid matrix but positively influence early wound healing.,Tissue Eng Part A,2014 May
24293065,Accelerated wound healing and anti-inflammatory effects of physically cross linked polyvinyl alcohol-chitosan hydrogel containing honey bee venom in diabetic rats.,Arch Pharm Res,2014 Aug
24272161,Evaluation of skin regeneration after burns in vivo and rescue of cells after thermal stress in vitro following treatment with a keratin biomaterial.,J Biomater Appl,2014 Jul
24237061,"Current trends in the development of wound dressings, biomaterials and devices.",Pharm Pat Anal,2013 May
24178366,Self-assembled rosette nanotubes and poly(2-hydroxyethyl methacrylate) hydrogels promote skin cell functions.,J Biomed Mater Res A,2014 Oct
24140590,Wound healing potential of a dimeric InlB variant analyzed by in vitro experiments on re-epithelialization of human skin models.,Eur J Pharm Biopharm,2014 Feb
24113575,Galvanic microparticles increase migration of human dermal fibroblasts in a wound-healing model via reactive oxygen species pathway.,Exp Cell Res,2014 Jan 1
24101186,Fibrous hydrogel scaffolds with cells embedded in the fibers as a potential tissue scaffold for skin repair.,J Mater Sci Mater Med,2014 Jan
24094192,Influence of radiation crosslinked carboxymethyl-chitosan/gelatin hydrogel on cutaneous wound healing.,Mater Sci Eng C Mater Biol Appl,2013 Dec 1
24075861,Design of antibiotic containing hydrogel wound dressings: biomedical properties and histological study of wound healing.,Int J Pharm,2013 Nov 30
24035886,Single and dual crosslinked oxidized methacrylated alginate/PEG hydrogels for bioadhesive applications.,Acta Biomater,2014 Jan
23994014,The effect of lipid composition and liposome size on the release properties of liposomes-in-hydrogel.,Int J Pharm,2013 Nov 1
23980498,Bi-layer composite dressing of gelatin nanofibrous mat and poly vinyl alcohol hydrogel for drug delivery and wound healing application: in-vitro and in-vivo studies.,J Biomed Nanotechnol,2013 Sep
23937529,Texturing formulations for uranium skin decontamination.,Pharm Dev Technol,2014 Sep
23925256,Burn injuries in children and the use of biological dressings.,Pediatr Emerg Care,2013 Aug
23872132,Dermal absorption and hydrolysis of methylparaben in different vehicles through intact and damaged skin: using a pig-ear model in vitro.,Food Chem Toxicol,2013 Sep
23832813,Rapid healing of femoral defects in rats with low dose sustained BMP2 expression from PEGDA hydrogel microspheres.,J Orthop Res,2013 Oct
23815955,Therapy of ulcerated hemangiomas.,J Cutan Med Surg,2013 Jul-Aug
23811217,Thiol-ene Michael-type formation of gelatin/poly(ethylene glycol) biomatrices for three-dimensional mesenchymal stromal/stem cell administration to cutaneous wounds.,Acta Biomater,2013 Nov
23801501,Effect of chitosan-gluconic acid conjugate/poly(vinyl alcohol) cryogels as wound dressing on partial-thickness wounds in diabetic rats.,J Mater Sci Mater Med,2013 Oct
23795213,Hydrogel dressings are obsolete.,Dtsch Arztebl Int,2013 May
23742280,Dressings for chronic wounds.,Dermatol Ther,2013 May-Jun
23731451,Preliminary investigation of topical nitroglycerin formulations containing natural wound healing agent in diabetes-induced foot ulcer.,Int Wound J,2015 Apr
23726229,A biodegradable hydrogel system containing curcumin encapsulated in micelles for cutaneous wound healing.,Biomaterials,2013 Sep
23628868,Biomaterials and bioengineering tomorrow's healthcare.,Biomatter,2013 Jul-Sep
23623119,Dextran-based hydrogel containing chitosan microparticles loaded with growth factors to be used in wound healing.,Mater Sci Eng C Mater Biol Appl,2013 Jul 1
23623072,Assessment of reinforced poly(ethylene glycol) chitosan hydrogels as dressings in a mouse skin wound defect model.,Mater Sci Eng C Mater Biol Appl,2013 Jul 1
23571782,Adverse late reactions after cosmetic implantation of hydroxyethylmethacrylate particles suspended in hyaluronic acid: clinics and complication management.,Aesthetic Plast Surg,2013 Jun
23567236,[Histopathological aspects of fillers injected for cosmetic purposes].,Ann Dermatol Venereol,2013 Apr
23558181,Immobilized keratinase and enrofloxacin loaded on pectin PVA cryogel patches for antimicrobial treatment.,Bioresour Technol,2013 Oct
23543513,Dressings for superficial and partial thickness burns.,Cochrane Database Syst Rev,2013 Mar 28
23482540,Wound care in venous ulcers.,Phlebology,2013 Mar
23500766,Astragaloside IV-loaded nanoparticle-enriched hydrogel induces wound healing and anti-scar activity through topical delivery.,Int J Pharm,2013 Apr 15
23486832,Integration and regression of implanted engineered human vascular networks during deep wound healing.,Stem Cells Transl Med,2013 Apr
23474398,Transdermal siRNA-TGFβ1-337 patch for hypertrophic scar treatment.,Matrix Biol,2013 Jun 24
23467084,Topical treatment of the buccal mucosa and wounded skin in rats with a triamcinolone acetonide-loaded hydrogel prepared using an electron beam.,Int J Pharm,2013 Apr 15
23452043,A systematic review of the interventions for nipple trauma in breastfeeding mothers.,J Nurs Scholarsh,2013 Jun
23417927,Integration of scaffolds into full-thickness skin wounds: the connexin response.,Adv Healthc Mater,2013 Aug
23413377,"Local treatment of chronic wounds: in patients with peripheral vascular disease, chronic venous insufficiency, and diabetes.",Dtsch Arztebl Int,2013 Jan
23371301,A new model for preclinical testing of dermal substitutes for human skin reconstruction.,Pediatr Surg Int,2013 May
23352858,A thermosensitive morphine-containing hydrogel for the treatment of large-scale skin wounds.,Int J Pharm,2013 Feb 28
23339698,Photochemoprotective effect of Calluna vulgaris extract on skin exposed to multiple doses of ultraviolet B in SKH-1 hairless mice.,J Environ Pathol Toxicol Oncol,2012
23337744,Eleutherine indica L. accelerates in vivo cutaneous wound healing by stimulating Smad-mediated collagen production.,J Ethnopharmacol,2013 Mar 27
23335554,Robust and adhesive hydrogels from cross-linked poly(ethylene glycol) and silicate for biomedical use.,Macromol Biosci,2013 Jan
23292571,Bilayer hydrogel with autologous stem cells derived from debrided human burn skin for improved skin regeneration.,J Burn Care Res,2013 Jan-Feb
23203763,Influence of secretory leukocyte protease inhibitor-based peptides on elastase activity and their incorporation in hyaluronic acid hydrogels for chronic wound therapy.,Biopolymers,2012
23184797,Wound-healing with mechanically robust and biodegradable hydrogel fibers loaded with silver nanoparticles.,Adv Healthc Mater,2012 Sep
23143133,"Rebuild, restore, reinnervate: do human tissue engineered dermo-epidermal skin analogs attract host nerve fibers for innervation?",Pediatr Surg Int,2013 Jan
23126571,Investigation of the skin repair and healing mechanism of N-carboxymethyl chitosan in second-degree burn wounds.,Wound Repair Regen,2013 Jan-Feb
23071904,"Prospective, double-blinded, randomised controlled trial assessing the effect of an Octenidine-based hydrogel on bacterial colonisation and epithelialization of skin graft wounds in burn patients.",Int J Burns Trauma,2012
23059189,Development of novel alginate based hydrogel films for wound healing applications.,Int J Biol Macromol,2013 Jan
22943661,An evaluation of five different dressing materials on split-thickness skin graft donor site and full-thickness cutaneous wounds: an experimental study.,Int Wound J,2014 Feb
22941807,Evaluation of hydrogels for bio-printing applications.,J Biomed Mater Res A,2013 Jan
25874707,Preclinical evaluation of wound treatment with hyaluronan-iodine hydrogel.,Wounds,2012 Sep
24751099,Fabrication of chitin/poly(3-hydroxybutyrate-co-3-hydroxyvalerate) hydrogel scaffold.,Carbohydr Polym,2012 Sep 1
22934717,In vitro and in vivo evaluation of microporous chitosan hydrogel/nanofibrin composite bandage for skin tissue regeneration.,Tissue Eng Part A,2013 Feb
22848228,Development of a vascularized skin construct using adipose-derived stem cells from debrided burned skin.,Stem Cells Int,2012
22842430,Complications after polyacrylamide hydrogel injection for facial soft-tissue augmentation in China: twenty-four cases and their surgical management.,Plast Reconstr Surg,2012 Aug
22819495,Silk sericin/polyacrylamide in situ forming hydrogels for dermal reconstruction.,Biomaterials,2012 Oct
22788820,In vivo pressure sore-healing efficacy of β-cyclodextrin/polyethyleneimine/silk fibroin xerogel.,Int J Dermatol,2012 Aug
22777770,Improved burns therapy: liposomes-in-hydrogel delivery system for mupirocin.,J Pharm Sci,2012 Oct
22759261,Complications of penis or scrotum enlargement due to injections with permanent filling substances.,Dermatol Surg,2012 Jul
22743110,Localized controlled release of stratifin reduces implantation-induced dermal fibrosis.,Acta Biomater,2012 Oct
22738824,Evaluation of healing activity of PVA/chitosan hydrogels on deep second degree burn: pharmacological and toxicological tests.,Burns,2013 Feb
22737490,A Comparison between the Efficacy of Iranian and Syrian Hydrogel Dressings on Wound Healing in Rats.,Iran Red Crescent Med J,2011 May
22687479,Topical astragaloside IV-releasing hydrogel improves healing of skin wounds in vivo.,Biol Pharm Bull,2012
22677563,Electrically-responsive anti-adherent hydrogels for photodynamic antimicrobial chemotherapy.,J Photochem Photobiol B,2012 Sep 3
22617740,Rapidly curable chitosan-PEG hydrogels as tissue adhesives for hemostasis and wound healing.,Acta Biomater,2012 Sep
22614259,"Impact of single-dose application of TGF-β, copper peptide, stanozolol and ascorbic acid in hydrogel on midline laparatomy wound healing in a diabetic mouse model.",Int J Mol Med,2012 Aug
22506765,Alginate-PEG sponge architecture and role in the design of insulin release dressings.,Biomacromolecules,2012 May 14
22439751,"A β-cyclodextrin, polyethyleneimine and silk fibroin hydrogel containing Centella asiatica extract and hydrocortisone acetate: releasing properties and in vivo efficacy for healing of pressure sores.",Clin Exp Dermatol,2012 Oct
22362469,Fibroblasts within concentrated collagen hydrogels favour chronic skin wound healing.,J Tissue Eng Regen Med,2012 Mar
22294482,Production of human tissue-engineered skin trilayer on a plasma-based hypodermis.,J Tissue Eng Regen Med,2013 Jun
24527279,Glycerin-Based Hydrogel for Infection Control.,Adv Wound Care (New Rochelle),2012 Feb
22254308,A wearable stimulation bandage for electrotherapy studies in a rat ischemic wound model.,Annu Int Conf IEEE Eng Med Biol Soc,2011
22208480,Use of a keratin-based hydrogel in the management of recessive dystrophic epidermolysis bullosa.,J Dermatolog Treat,2013 Aug
24956514,Potentials of chitosan-based delivery systems in wound therapy: bioadhesion study.,J Funct Biomater,2012 Jan 6
22204131,Design and optimization of some collagen-minocycline based hydrogels potentially applicable for the treatment of cutaneous wound infections.,Pharmazie,2011 Nov
22171002,Dextran hydrogel scaffolds enhance angiogenic responses and promote complete skin regeneration during burn wound healing.,Proc Natl Acad Sci U S A,2011 Dec 27
22153897,Dense fibrillar collagen matrices to analyse extracellular matrix receptor function.,Pathol Biol (Paris),2012 Feb
22133349,Wound pH-responsive sustained release of therapeutics from a poly(NIPAAm-co-AAc) hydrogel.,J Biomater Sci Polym Ed,2012
22121043,Investigation of lysine acrylate containing poly(N-isopropylacrylamide) hydrogels as wound dressings in normal and infected wounds.,J Biomed Mater Res B Appl Biomater,2012 Apr
22071350,Fabrication and biocompatibility of novel bilayer scaffold for skin tissue engineering applications.,J Biomater Appl,2013 Jan
22066462,Hydrogels containing rutin intended for cutaneous administration: efficacy in wound healing in rats.,Drug Dev Ind Pharm,2012 Jul
22023751,"Synthesis of a chitosan derivative soluble at neutral pH and gellable by freeze-thawing, and its application in wound care.",Acta Biomater,2012 Feb
22015751,Mesenchymal stem cell therapy and delivery systems in nonhealing wounds.,Adv Skin Wound Care,2011 Nov
21994074,Pullulan hydrogels improve mesenchymal stem cell delivery into high-oxidative-stress wounds.,Macromol Biosci,2011 Nov 10
21982060,The local treatment and available dressings designed for chronic wounds.,J Am Acad Dermatol,2013 Apr
21963148,Enhancement of mesenchymal stem cell angiogenic capacity and stemness by a biomimetic hydrogel scaffold.,Biomaterials,2012 Jan
21941590,Gelam (Melaleuca spp.) Honey-Based Hydrogel as Burn Wound Dressing.,Evid Based Complement Alternat Med,2012
21913837,A rapid fabricated living dermal equivalent for skin tissue engineering: an in vivo evaluation in an acute wound model.,Tissue Eng Part A,2012 Feb
21890074,[Diagnostic and treatment of leg ulcers].,Actas Dermosifiliogr,2011 Dec
21774084,Topical S-nitrosoglutathione-releasing hydrogel improves healing of rat ischaemic wounds.,J Tissue Eng Regen Med,2011 Aug
21699364,The effects of a high glycerin content hydrogel premolded mask dressing on post-laser resurfacing wounds.,J Cosmet Laser Ther,2011 Aug
21591793,In situ forming and rutin-releasing chitosan hydrogels as injectable dressings for dermal wound healing.,Biomacromolecules,2011 Aug 8
21569870,A novel hydrogel-collagen composite improves functionality of an injectable extracellular matrix.,Acta Biomater,2011 Aug
21509949,Recombinant Lucilia sericata chymotrypsin in a topical hydrogel formulation degrades human wound eschar ex vivo.,Biotechnol Prog,2011 May-Jun
21504052,Sea cucumber (Stichopus hermanii) based hydrogel to treat burn wounds in rats.,J Biomed Mater Res B Appl Biomater,2011 Jul
21449188,[Methods of non-surgical debridement of wounds in 2011].,Soins,2011 Jan-Feb
21443617,2D luminescence imaging of physiological wound oxygenation.,Exp Dermatol,2011 Jul
21401884,Clinical experiences derived from implementation of an easy to use concept for treatment of wound healing by secondary intention and guidance in selection of appropriate dressings.,Int Wound J,2011 Jun
21084876,"Evaluating antimicrobial efficacy and cost of 3 dressings containing silver versus a novel antimicrobial hydrogel impregnated gauze dressing containing Oakin, an oak extract.",Adv Skin Wound Care,2010 Dec
21083419,A bilayer construct controls adipose-derived stem cell differentiation into endothelial cells and pericytes without growth factor stimulation.,Tissue Eng Part A,2011 Apr
20950853,Doxycycline hydrogels with reversible disulfide crosslinks for dermal wound healing of mustard injuries.,Biomaterials,2011 Feb
20933276,Hyperbranched poly(NIPAM) polymers modified with antibiotics for the reduction of bacterial burden in infected human tissue engineered skin.,Biomaterials,2011 Jan
20919949,Engineered pullulan-collagen composite dermal hydrogels improve early cutaneous wound healing.,Tissue Eng Part A,2011 Mar
20840184,Ulcerated tophaceous gout.,Int Wound J,2010 Oct
20731799,"Enhanced healing of mitomycin C-treated healing-impaired wounds in rats with hydrosheets composed of chitin/chitosan, fucoidan, and alginate as wound dressings.",Wound Repair Regen,2010 Sep-Oct
20664329,Infected wound model development of an in vitro biomaterial-protected wound infection model to study microbial activity and antimicrobial treatment through microdialysis.,Adv Skin Wound Care,2010 Aug
20626534,Management of minor acute cutaneous wounds: importance of wound healing in a moist environment.,J Eur Acad Dermatol Venereol,2011 Feb
20616771,Clinical experience with an antimicrobial hydrogel dressing on recalcitrant wounds.,J Wound Care,2010 Jul
20538188,A systematic review of topical treatments to control the odor of malignant fungating wounds.,J Pain Symptom Manage,2010 Jun
20524844,Evaluation of soft tissue coverage over porous polymethylmethacrylate space maintainers within nonhealing alveolar bone defects.,Tissue Eng Part C Methods,2010 Dec
20230884,Gel characterisation and in vivo evaluation of minocycline-loaded wound dressing with enhanced wound healing using polyvinyl alcohol and chitosan.,Int J Pharm,2010 Jun 15
20225214,Synthesis and characterization of injectable bioadhesive hydrogels for nucleus pulposus replacement and repair of the damaged intervertebral disc.,J Biomed Mater Res B Appl Biomater,2010 May
20220640,Hydrogel sheet dressings and short-stretch cohesive bandaging: case study.,Br J Community Nurs,2010 Mar
20128009,A physiologically active polysaccharide hydrogel promotes wound healing.,J Biomed Mater Res A,2010 Jul
20082682,A novel in situ-formed hydrogel wound dressing by the photocross-linking of a chitosan derivative.,Wound Repair Regen,2010 Jan-Feb
