PMID	Title	Source	PubDate
34541405	Mussel-inspired adhesive antioxidant antibacterial hemostatic composite hydrogel wound dressing via photo-polymerization for infected skin wound healing.	Bioact Mater	2022 Feb
34536470	Preparation of sodium hyaluronate/dopamine/AgNPs hydrogel based on the natural eutetic solvent as an antibaterial wound dressing.	Int J Biol Macromol	2021 Nov 30
34524812	Ionic Hydrogels Based Wearable Sensors to Monitor the Solar Radiation Dose for Vitamin D Production and Sunburn Prevention.	ACS Appl Mater Interfaces	2021 Sep 29
34513005	Photocrosslinking silver nanoparticles-aloe vera-silk fibroin composite hydrogel for treatment of full-thickness cutaneous wounds.	Regen Biomater	2021 Oct
34503490	Donut-like MOFs of copper/nicotinic acid and composite hydrogels with superior bioactivity for rh-bFGF delivering and skin wound healing.	J Nanobiotechnology	2021 Sep 9
34500444	Quercetin loaded silver nanoparticles in hydrogel matrices for diabetic wound healing.	Nanotechnology	2021 Oct 6
34495024	Conductive dual hydrogen bonding hydrogels for the electrical stimulation of infected chronic wounds.	J Mater Chem B	2021 Oct 6
34491724	Nonimmunogenic Hydrogel-Mediated Delivery of Antibiotics Outperforms Clinically Used Formulations in Mitigating Wound Infections.	ACS Appl Mater Interfaces	2021 Sep 22
34486599	In situ gelling and dissolvable hydrogels for use as on-demand wound dressings for burns.	Biomater Sci	2021 Oct 12
34474879	Bio-hybrid hydrogel comprising collagen-capped silver nanoparticles and melatonin for accelerated tissue regeneration in skin defects.	Mater Sci Eng C Mater Biol Appl	2021 Sep
34474855	Liquid-type nonthermal atmospheric plasma enhanced regenerative potential of silk-fibrin composite gel in radiation-induced wound failure.	Mater Sci Eng C Mater Biol Appl	2021 Sep
34472621	Is extracellular matrix (ECM) a promising scaffold biomaterial for bone repair?	Histol Histopathol	2021 Dec
34453781	Antibacterial Dual Network Hydrogels for Sensing and Human Health Monitoring.	Adv Healthc Mater	2021 Nov
34452176	Pre-Formulation Studies: Physicochemical Characteristics and In Vitro Release Kinetics of Insulin from Selected Hydrogels.	Pharmaceutics	2021 Aug 6
34449613	Design and Fabrication of Sodium Alginate/Carboxymethyl Cellulose Sodium Blend Hydrogel for Artificial Skin.	Gels	2021 Aug 9
34445299	Keratin-Alginate Sponges Support Healing of Partial-Thickness Burns.	Int J Mol Sci	2021 Aug 10
34443747	Influence of Drying Method and Argon Plasma Modification of Bacterial Nanocellulose on Keratinocyte Adhesion and Growth.	Nanomaterials (Basel)	2021 Jul 26
34443489	Innovative Eco-Friendly Hydrogel Film for Berberine Delivery in Skin Applications.	Molecules	2021 Aug 13
34430593	Skin wound healing promoted by novel curcumin-loaded micelle hydrogel.	Ann Transl Med	2021 Jul
34428484	A mussel-inspired flexible chitosan-based bio-hydrogel as a tailored medical adhesive.	Int J Biol Macromol	2021 Oct 31
34423628	Development of Poloxamer Hydrogels Containing Antibacterial Guanidine-Based Polymers for Healing of Full-Thickness Skin Wound.	ACS Biomater Sci Eng	2021 Sep 13
34419550	Biofabrication of skin tissue constructs using alginate, gelatin and diethylaminoethyl cellulose bioink.	Int J Biol Macromol	2021 Oct 31
34413988	Bio-inspired hydrogel-based bandage with robust adhesive and antibacterial abilities for skin closure.	Sci China Mater	2022
34410697	Stretchable and Bioadhesive Gelatin Methacryloyl-Based Hydrogels Enabled by in Situ Dopamine Polymerization.	ACS Appl Mater Interfaces	2021 Sep 1
34390748	Carboxymethyl cellulose/tetracycline@UiO-66 nanocomposite hydrogel films as a potential antibacterial wound dressing.	Int J Biol Macromol	2021 Oct 1
34390324	In vitro and in vivo advancement of multifunctional electrospun nanofiber scaffolds in wound healing applications: Innovative nanofiber designs, stem cell approaches, and future perspectives.	J Biomed Mater Res A	2022 Feb
34389483	Injectable self-assembling peptide nanofiber hydrogel as a bioactive 3D platform to promote chronic wound tissue regeneration.	Acta Biomater	2021 Nov
34386265	Carboxylated-xyloglucan and peptide amphiphile co-assembly in wound healing.	Regen Biomater	2021 Oct
34384056	Preclinical efficacy study of a porous biopolymeric scaffold based on gelatin-hyaluronic acid-chondroitin sulfate in a porcine burn injury model: role of critical molecular markers (VEGFA, N-cadherin, COX-2), gamma sterilization efficacy and a comparison of healing potential to Integra™.	Biomed Mater	2021 Sep 1
34380475	More natural more better: triple natural anti-oxidant puerarin/ferulic acid/polydopamine incorporated hydrogel for wound healing.	J Nanobiotechnology	2021 Aug 11
34375080	Self-Healing, Self-Adhesive Silk Fibroin Conductive Hydrogel as a Flexible Strain Sensor.	ACS Appl Mater Interfaces	2021 Aug 25
34374515	Functional Hydrogels as Wound Dressing to Enhance Wound Healing.	ACS Nano	2021 Aug 24
34366213	SA/G hydrogel containing NRF2-engineered HEK-293-derived CM improves wound healing efficacy of WJ-MSCs in a rat model of excision injury.	J Tissue Viability	2021 Nov
34364628	Diethylenetriamine/NONOate-doped alginate hydrogel with sustained nitric oxide release and minimal toxicity to accelerate healing of MRSA-infected wounds.	Carbohydr Polym	2021 Oct 15
34364574	Curcumin-incorporated crosslinked sodium alginate-g-poly (N-isopropyl acrylamide) thermo-responsive hydrogel as an in-situ forming injectable dressing for wound healing: In vitro characterization and in vivo evaluation.	Carbohydr Polym	2021 Nov 1
34358597	Recent advances in PVA-polysaccharide based hydrogels and electrospun nanofibers in biomedical applications: A review.	Int J Biol Macromol	2021 Sep 30
34337409	Efficacy of a novel antimicrobial hydrogel for eradication of Staphylococcus epidermidis, Staphylococcus aureus and Cutibacterium acnes from preformed biofilm and treatment performance in an in vivo MRSA wound model.	JAC Antimicrob Resist	2021 Sep
34331983	Copper metal-organic framework embedded carboxymethyl chitosan-g-glutathione/polyacrylamide hydrogels for killing bacteria and promoting wound healing.	Int J Biol Macromol	2021 Sep 30
34325510	Antifracture, Antibacterial, and Anti-inflammatory Hydrogels Consisting of Silver-Embedded Curdlan Nanofibrils.	ACS Appl Mater Interfaces	2021 Aug 11
34319336	Antioxidant and multi-sensitive PNIPAAm/keratin double network gels for self-stripping wound dressing application.	J Mater Chem B	2021 Aug 21
34303011	Bio-engineering a prevascularized human tri-layered skin substitute containing a hypodermis.	Acta Biomater	2021 Oct 15
34301143	An Injectable Hybrid Gelatin Methacryloyl (GelMA)/Phenyl Isothiocyanate-Modified Gelatin (Gel-Phe) Bioadhesive for Oral/Dental Hemostasis Applications.	Polymers (Basel)	2021 Jul 20
34299229	Preparation of Silk Fibroin/Carboxymethyl Chitosan Hydrogel under Low Voltage as a Wound Dressing.	Int J Mol Sci	2021 Jul 16
34298443	Skin-inspired gelatin-based flexible bio-electronic hydrogel for wound healing promotion and motion sensing.	Biomaterials	2021 Sep
34298048	3D-printed antioxidant antibacterial carboxymethyl cellulose/ε-polylysine hydrogel promoted skin wound repair.	Int J Biol Macromol	2021 Sep 30
34297017	PDGF-BB/SA/Dex injectable hydrogels accelerate BMSC-mediated functional full thickness skin wound repair by promoting angiogenesis.	J Mater Chem B	2021 Aug 21
34294304	Wound healing properties of triple cross-linked poly (vinyl alcohol)/methacrylate kappa-carrageenan/chitooligosaccharide hydrogel.	Carbohydr Polym	2021 Oct 1
34278740	Chemokine-Capturing Wound Contact Layer Rescues Dermal Healing.	Adv Sci (Weinh)	2021 Sep
34277588	Robust Angiogenesis and Arteriogenesis in the Skin of Diabetic Mice by Transient Delivery of Engineered VEGF and PDGF-BB Proteins in Fibrin Hydrogels.	Front Bioeng Biotechnol	2021
34274780	A physicochemical double cross-linked multifunctional hydrogel for dynamic burn wound healing: shape adaptability, injectable self-healing property and enhanced adhesion.	Biomaterials	2021 Sep
34271166	Nanoparticle-driven self-assembling injectable hydrogels provide a multi-factorial approach for chronic wound treatment.	Acta Biomater	2021 Oct 15
34271047	Chitosan/Hyaluronic acid/Alginate and an assorted polymers loaded with honey, plant, and marine compounds for progressive wound healing-Know-how.	Int J Biol Macromol	2021 Sep 1
34269663	Innovations in Drug Delivery for Chronic Wound Healing.	Curr Pharm Des	2022
34258478	Dual stimuli-responsive polyurethane-based hydrogels as smart drug delivery carriers for the advanced treatment of chronic skin wounds.	Bioact Mater	2021 Sep
34251690	Rational Design of Immunomodulatory Hydrogels for Chronic Wound Healing.	Adv Mater	2021 Oct
34250925	Self-swelling tissue expander for soft tissue reconstruction in the craniofacial region: An in vitro and in vivo evaluation.	Biomed Mater Eng	2022
34245120	What makes a hydrogel-based dressing advantageous for the prevention of medical device-related pressure ulcers.	Int Wound J	2022 Mar
34241614	Alginate/chitosan-based hydrogel loaded with gene vectors to deliver polydeoxyribonucleotide for effective wound healing.	Biomater Sci	2021 Aug 21
34240793	Impact of dermal matrix thickness on split-thickness skin graft survival and wound contraction in a single-stage procedure.	Int Wound J	2022 Feb
34238035	Keratinocyte Growth Factor-Based Strategies for Wound Re-Epithelialization.	Tissue Eng Part B Rev	2022 Jun
34224758	Fabrication of gelatin-based printable inks with improved stiffness as well as antibacterial and UV-shielding properties.	Int J Biol Macromol	2021 Sep 1
34218546	Collagen/glycosaminoglycan-based matrices for controlling skin cell responses.	Biol Chem	2021 Oct 26
34210003	Green Synthesis of Thermo-Responsive Hydrogel from Oil Palm Empty Fruit Bunches Cellulose for Sustained Drug Delivery.	Polymers (Basel)	2021 Jun 29
34209468	Nanomaterials in Skin Regeneration and Rejuvenation.	Int J Mol Sci	2021 Jun 30
34205394	A New Dermal Substitute Containing Polyvinyl Alcohol with Silver Nanoparticles and Collagen with Hyaluronic Acid: In Vitro and In Vivo Approaches.	Antibiotics (Basel)	2021 Jun 19
34203359	Development and Optimization of Luliconazole Spanlastics to Augment the Antifungal Activity against Candida albicans.	Pharmaceutics	2021 Jun 28
34202733	Thymoquinone Loaded Topical Nanoemulgel for Wound Healing: Formulation Design and In-Vivo Evaluation.	Molecules	2021 Jun 24
34197849	An injectable, dual crosslinkable hybrid pectin methacrylate (PECMA)/gelatin methacryloyl (GelMA) hydrogel for skin hemostasis applications.	Int J Biol Macromol	2021 Aug 31
34196481	Suction Cups-Inspired Adhesive Patch with Tailorable Patterns for Versatile Wound Healing.	Adv Sci (Weinh)	2021 Sep
34194330	ROS-Eliminating Carboxymethyl Chitosan Hydrogel to Enhance Burn Wound-Healing Efficacy.	Front Pharmacol	2021
34190240	Asiaticoside-laden silk nanofiber hydrogels to regulate inflammation and angiogenesis for scarless skin regeneration.	Biomater Sci	2021 Jul 27
34172356	What is the effect of larval therapy on the debridement of venous leg ulcers? A systematic review.	J Tissue Viability	2021 Aug
34165889	Thermochromic Polyvinyl Alcohol-Iodine Hydrogels with Safe Threshold Temperature for Infectious Wound Healing.	Adv Healthc Mater	2021 Sep
34161410	Dopamine/zinc oxide doped poly(N-hydroxyethyl acrylamide)/agar dual network hydrogel with super self-healing, antibacterial and tissue adhesion functions designed for transdermal patch.	J Mater Chem B	2021 Jul 14
34157330	Prospection of chitosan and its derivatives in wound healing: Proof of patent analysis (2010-2020).	Int J Biol Macromol	2021 Aug 1
34156314	Skin wounds, the healing process, and hydrogel-based wound dressings: a short review.	J Biomater Sci Polym Ed	2021 Oct
34144069	Chitosan/PDLLA-PEG-PDLLA solution preparation by simple stirring and formation into a hydrogel at body temperature for whole wound healing.	Int J Biol Macromol	2021 Aug 1
34142427	In Situ Self-Organizing Materials for Local Stress-Responsive Reconstruction of Skin Interstitium.	Macromol Biosci	2021 Aug
34128656	Dopamine-Substituted Multidomain Peptide Hydrogel with Inherent Antimicrobial Activity and Antioxidant Capability for Infected Wound Healing.	ACS Appl Mater Interfaces	2021 Jun 30
34127221	Fabrication and characterization of Rhizochitosan and its incorporation with platelet concentrates to promote wound healing.	Carbohydr Polym	2021 Sep 15
34110009	Mechano-regulation of vascular network formation without branches in 3D bioprinted cell-laden hydrogel constructs.	Biotechnol Bioeng	2021 Oct
34105250	A Smart Patch with On-Demand Detachable Adhesion for Bioelectronics.	Small	2021 Jul
34100824	Three-Dimensionally Printed Skin Substitute Using Human Dermal Fibroblasts and Human Epidermal Keratinocytes.	Ann Plast Surg	2021 Jun 1
34100773	Relation between micro- and nanostructure features and biological properties of the decellularized rat liver.	Biomed Mater	2021 Jun 9
34095619	An intrinsically bioactive hydrogel with on-demand drug release behaviors for diabetic wound healing.	Bioact Mater	2021 Dec
34095615	Manganese silicate nanospheres-incorporated hydrogels：starvation therapy and tissue regeneration.	Bioact Mater	2021 Dec
34090990	Polymeric micelle mediated follicular delivery of spironolactone: Targeting the mineralocorticoid receptor to prevent glucocorticoid-induced activation and delayed cutaneous wound healing.	Int J Pharm	2021 Jul 15
34082930	Injectable self-healing bioactive antioxidative one-component poly(salicylic acid) hydrogel with strong ultraviolet-shielding for preventing skin light injury.	Mater Sci Eng C Mater Biol Appl	2021 Jul
34082094	Near-infrared light-controllable MXene hydrogel for tunable on-demand release of therapeutic proteins.	Acta Biomater	2021 Aug
34081451	Polyplex-Loaded Hydrogels for Local Gene Delivery to Human Dermal Fibroblasts.	ACS Biomater Sci Eng	2021 Sep 13
34076027	Gelatin methacryloyl hydrogels functionalized with endothelin-1 for angiogenesis and full-thickness wound healing.	J Mater Chem B	2021 Jun 16
34075906	"TCF-ALP: a fluorescent probe for the selective detection of Staphylococcus bacteria and application in ""smart"" wound dressings."	Biomater Sci	2021 Jun 15
34068490	Injectable Hydrogels for Chronic Skin Wound Management: A Concise Review.	Biomedicines	2021 May 10
34065943	Chitosomes-In-Chitosan Hydrogel for Acute Skin Injuries: Prevention and Infection Control.	Mar Drugs	2021 May 12
34065598	Osteogenic Potential of Mesenchymal Stem Cells from Adipose Tissue, Bone Marrow and Hair Follicle Outer Root Sheath in a 3D Crosslinked Gelatin-Based Hydrogel.	Int J Mol Sci	2021 May 20
34050632	Smart Asymmetric Hydrogel with Integrated Multi-Functions of NIR-Triggered Tunable Adhesion, Self-Deformation, and Bacterial Eradication.	Adv Healthc Mater	2021 Oct
34050616	In Situ Synthesized Selenium Nanoparticles-Decorated Bacterial Cellulose/Gelatin Hydrogel with Enhanced Antibacterial, Antioxidant, and Anti-Inflammatory Capabilities for Facilitating Skin Wound Healing.	Adv Healthc Mater	2021 Jul
34050600	3D-Printed Hydrogel-Filled Microneedle Arrays.	Adv Healthc Mater	2021 Jul
34050228	Hydrogel with silver nanoparticles synthesized by Mimosa tenuiflora for second-degree burns treatment.	Sci Rep	2021 May 28
34047310	An injectable photothermally active antibacterial composite hydroxypropyl chitin hydrogel for promoting the wound healing process through photobiomodulation.	J Mater Chem B	2021 Jun 2
34047308	Recent trends on burn wound care: hydrogel dressings and scaffolds.	Biomater Sci	2021 Jul 7
34044334	An antibacterial bilayer hydrogel modified by tannic acid with oxidation resistance and adhesiveness to accelerate wound repair.	Colloids Surf B Biointerfaces	2021 Sep
34041493	Manganese-Doped Calcium Silicate Nanowire Composite Hydrogels for Melanoma Treatment and Wound Healing.	Research (Wash D C)	2021
34030011	A Zwitterionic-Aromatic Motif-Based ionic skin for highly biocompatible and Glucose-Responsive sensor.	J Colloid Interface Sci	2021 Oct 15
34029053	Colorimetric Ionic Organohydrogels Mimicking Human Skin for Mechanical Stimuli Sensing and Injury Visualization.	ACS Appl Mater Interfaces	2021 Jun 9
34027237	Capturing dynamic biological signals via bio-mimicking hydrogel for precise remodeling of soft tissue.	Bioact Mater	2021 Dec
34009648	"Wound healing applications of creams and ""smart"" hydrogels."	Exp Dermatol	2021 Sep
34000184	Ultrafast Fabrication of Self-Healing and Injectable Carboxymethyl Chitosan Hydrogel Dressing for Wound Healing.	ACS Appl Mater Interfaces	2021 May 26
33998631	A tough, adhesive, self-healable, and antibacterial plant-inspired hydrogel based on pyrogallol-borax dynamic cross-linking.	J Mater Chem B	2021 May 26
33997511	Collagen/hyaluronan based hydrogels releasing sulfated hyaluronan improve dermal wound healing in diabetic mice via reducing inflammatory macrophage activity.	Bioact Mater	2021 Dec
33992068	Effects of Xenogen Mesenchymal Stem Cells and Cryo-Platelet Gel on Intractable Wound Healing in Animal Model (Rat).	Antiinflamm Antiallergy Agents Med Chem	2021
33989376	A multifunctional substance P-conjugated chitosan hydrochloride hydrogel accelerates full-thickness wound healing by enhancing synchronized vascularization, extracellular matrix deposition, and nerve regeneration.	Biomater Sci	2021 Jun 4
33988359	"Retraction of ""Rubidium-Containing Calcium Alginate Hydrogel for Antibacterial and Diabetic Skin Wound Healing Applications""."	ACS Biomater Sci Eng	2021 Jun 14
33977985	Injectable keratin hydrogels as hemostatic and wound dressing materials.	Biomater Sci	2021 Jun 4
33977071	Ultra-Conformable Ionic Skin with Multi-Modal Sensing, Broad-Spectrum Antimicrobial and Regenerative Capabilities for Smart and Expedited Wound Care.	Adv Sci (Weinh)	2021 May
33972147	NF-κB and COX-2 repression with topical application of hesperidin and naringin hydrogels augments repair and regeneration of deep dermal wounds.	Burns	2022 Feb
33960253	Exosome loaded genipin crosslinked hydrogel facilitates full thickness cutaneous wound healing in rat animal model.	Drug Deliv	2021 Dec
33952251	Sustained delivery of MMP-9 siRNA via thermosensitive hydrogel accelerates diabetic wound healing.	J Nanobiotechnology	2021 May 5
33949458	Bioinspired self-degradable hydrogels towards wound sealing.	Biomater Sci	2021 May 18
33947121	Nanoceutical Adjuvants as Wound Healing Material: Precepts and Prospects.	Int J Mol Sci	2021 Apr 29
33946409	Curdlan-Based Hydrogels for Potential Application as Dressings for Promotion of Skin Wound Healing-Preliminary In Vitro Studies.	Materials (Basel)	2021 Apr 30
33938635	Zn-MOF Encapsulated Antibacterial and Degradable Microneedles Array for Promoting Wound Healing.	Adv Healthc Mater	2021 Jun
33937595	Bioactive skin-mimicking hydrogel band-aids for diabetic wound healing and infectious skin incision treatment.	Bioact Mater	2021 Nov
33936917	Safety of Silk-elastin Sponges in Patients with Chronic Skin Ulcers: A Phase I/II, Single-center, Open-label, Single-arm Clinical Trial.	Plast Reconstr Surg Glob Open	2021 Apr
33932701	Mechanical stimulation induces rapid fibroblast proliferation and accelerates the early maturation of human skin substitutes.	Biomaterials	2021 Jun
33930443	Hydrogel containing (1 → 6)-β-D-glucan (lasiodiplodan) effectively promotes dermal wound healing.	Int J Biol Macromol	2021 Jul 31
33927886	Superabsorbent poly(acrylic acid) and antioxidant poly(ester amide) hybrid hydrogel for enhanced wound healing.	Regen Biomater	2021 Mar
33923523	The Role of Porphyrinoid Photosensitizers for Skin Wound Healing.	Int J Mol Sci	2021 Apr 16
33910748	ε‑Polylysine-stabilized agarose/polydopamine hydrogel dressings with robust photothermal property for wound healing.	Carbohydr Polym	2021 Jul 15
33910727	3D bioprinting of a cell-laden antibacterial polysaccharide hydrogel composite.	Carbohydr Polym	2021 Jul 15
33910725	PEG-crosslinked-chitosan hydrogel films for in situ delivery of Opuntia ficus-indica extract.	Carbohydr Polym	2021 Jul 15
33906517	An enzyme-responsive Gp1a-hydrogel for skin wound healing.	J Biomater Appl	2021 Oct
33899465	Fabrication of In Situ Layered Hydrogel Scaffold for the Co-delivery of PGDF-BB/Chlorhexidine to Regulate Proinflammatory Cytokines, Growth Factors, and MMP-9 in a Diabetic Skin Defect Albino Rat Model.	Biomacromolecules	2021 May 10
33898873	Modulating degradation of sodium alginate/bioglass hydrogel for improving tissue infiltration and promoting wound healing.	Bioact Mater	2021 Nov
33881061	Pressure-driven spreadable deferoxamine-laden hydrogels for vascularized skin flaps.	Biomater Sci	2021 Apr 20
33881045	Polyvinyl alcohol/chitosan composite hydrogels with sustained release of traditional Tibetan medicine for promoting chronic diabetic wound healing.	Biomater Sci	2021 May 18
33858310	Strategies and Therapies for Wound Healing: A Review.	Curr Drug Targets	2022
33838816	Liposomes-in-chitosan hydrogel boosts potential of chlorhexidine in biofilm eradication in vitro.	Carbohydr Polym	2021 Jun 15
33813093	Injectable adaptive self-healing hyaluronic acid/poly (γ-glutamic acid) hydrogel for cutaneous wound healing.	Acta Biomater	2021 Jun
33809630	Fabrication and Characterization of Polyvinylpyrrolidone-Eggshell Membrane-Reduced Graphene Oxide Nanofibers for Tissue Engineering Applications.	Polymers (Basel)	2021 Mar 16
33802425	Dehydropeptide Supramolecular Hydrogels and Nanostructures as Potential Peptidomimetic Biomedical Materials.	Int J Mol Sci	2021 Mar 3
33801438	Recent Advances in Fiber-Hydrogel Composites for Wound Healing and Drug Delivery Systems.	Antibiotics (Basel)	2021 Mar 2
33799670	Evaluation of a Model Photo-Caged Dehydropeptide as a Stimuli-Responsive Supramolecular Hydrogel.	Nanomaterials (Basel)	2021 Mar 11
33797180	Incorporating a structural extracellular matrix gradient into a porcine urinary bladder matrix-based hydrogel dermal scaffold.	J Biomed Mater Res A	2021 Oct
33769031	An Antifouling and Antimicrobial Zwitterionic Nanocomposite Hydrogel Dressing for Enhanced Wound Healing.	ACS Biomater Sci Eng	2021 Apr 12
33766635	Development of thermosensitive hydrogel wound dressing containing Acinetobacter baumannii phage against wound infections.	Int J Pharm	2021 Jun 1
33766365	Mussel-inspired adhesive and polypeptide-based antibacterial thermo-sensitive hydroxybutyl chitosan hydrogel as BMSCs 3D culture matrix for wound healing.	Carbohydr Polym	2021 Jun 1
33766357	A double-network polysaccharide-based composite hydrogel for skin wound healing.	Carbohydr Polym	2021 Jun 1
33764740	Dual-Dynamic-Bond Cross-Linked Antibacterial Adhesive Hydrogel Sealants with On-Demand Removability for Post-Wound-Closure and Infected Wound Healing.	ACS Nano	2021 Apr 27
33761488	Enhanced wound healing using a 3D printed VEGF-mimicking peptide incorporated hydrogel patch in a pig model.	Biomed Mater	2021 Apr 9
33739603	Poly (γ-glutamic acid)/chitooligo-saccharide/papain hydrogel prevents hypertrophic scar during skin wound healing.	J Biomed Mater Res B Appl Biomater	2021 Nov
33737190	Preparation of nano-hydroxyapatite/chitosan/tilapia skin peptides hydrogels and its burn wound treatment.	Int J Biol Macromol	2021 Jun 30
33737187	Alginate/poloxamer hydrogel obtained by thiol-acrylate photopolymerization for the alleviation of the inflammatory response of human keratinocytes.	Int J Biol Macromol	2021 Jun 1
33729761	In Situ Forming Silk Sericin-Based Hydrogel: A Novel Wound Healing Biomaterial.	ACS Biomater Sci Eng	2021 Apr 12
33723994	Sequential Release of Small Extracellular Vesicles from Bilayered Thiolated Alginate/Polyethylene Glycol Diacrylate Hydrogels for Scarless Wound Healing.	ACS Nano	2021 Apr 27
33723267	A pulsatile release platform based on photo-induced imine-crosslinking hydrogel promotes scarless wound healing.	Nat Commun	2021 Mar 15
33719406	Antimicrobial Peptide-Functionalized Mesoporous Hydrogels.	ACS Biomater Sci Eng	2021 Apr 12
33718664	Tea eggs-inspired high-strength natural polymer hydrogels.	Bioact Mater	2021 Sep
33681176	Chitosan-Based Functional Materials for Skin Wound Repair: Mechanisms and Applications.	Front Bioeng Biotechnol	2021
33679635	Synthesis, Characterization, Antibacterial and Wound Healing Efficacy of Silver Nanoparticles From Azadirachta indica.	Front Microbiol	2021
33676048	Photo-crosslinkable amniotic membrane hydrogel for skin defect healing.	Acta Biomater	2021 Apr 15
33671908	Gelatin/Chitosan Bilayer Patches Loaded with Cortex Phellodendron amurense/Centella asiatica Extracts for Anti-Acne Application.	Polymers (Basel)	2021 Feb 15
33668565	Shape Fidelity of 3D-Bioprinted Biodegradable Patches.	Micromachines (Basel)	2021 Feb 13
33665497	Polydopamine nanoparticle-dotted food gum hydrogel with excellent antibacterial activity and rapid shape adaptability for accelerated bacteria-infected wound healing.	Bioact Mater	2021 Sep
33664853	Nanodefensin-encased hydrogel with dual bactericidal and pro-regenerative functions for advanced wound therapy.	Theranostics	2021
33662598	Glucose-triggered in situ forming keratin hydrogel for the treatment of diabetic wounds.	Acta Biomater	2021 Apr 15
33656279	Development and Characterization of a Novel Hydrogel for the Decontaminating of Radionuclide-Contaminated Skin Wounds.	Macromol Biosci	2021 May
33656254	By Endowing Polyglutamic Acid/Polylysine Composite Hydrogel with Super Intrinsic Characteristics to Enhance its Wound Repair Potential.	Macromol Biosci	2021 May
33655745	Antimicrobial/Biocompatible Hydrogels Dual-Reinforced by Cellulose as Ultrastretchable and Rapid Self-Healing Wound Dressing.	Biomacromolecules	2021 Apr 12
33624480	[Research progress of adipose-derived stem cells in skin scar prevention and treatment].	Zhongguo Xiu Fu Chong Jian Wai Ke Za Zhi	2021 Feb 15
33602284	Translational stem cell therapy: vascularized skin grafts in skin repair and regeneration.	J Transl Med	2021 Feb 18
33599084	Functionalized Graphene Oxide-Reinforced Chitosan Hydrogel as Biomimetic Dressing for Wound Healing.	Macromol Biosci	2021 Apr
33591721	An All-in-One Tannic Acid-Containing Hydrogel Adhesive with High Toughness, Notch Insensitivity, Self-Healability, Tailorable Topography, and Strong, Instant, and On-Demand Underwater Adhesion.	ACS Appl Mater Interfaces	2021 Mar 3
33579471	Fibrous aramid hydrogel supported antibacterial agents for accelerating bacterial-infected wound healing.	Mater Sci Eng C Mater Biol Appl	2021 Feb
33579437	Biofunctionalized fibrin gel co-embedded with BMSCs and VEGF for accelerating skin injury repair.	Mater Sci Eng C Mater Biol Appl	2021 Feb
33579369	Co-culture of ASCs/EPCs and dermal extracellular matrix hydrogel enhances the repair of full-thickness skin wound by promoting angiogenesis.	Stem Cell Res Ther	2021 Feb 12
33573313	Electrospun Asymmetric Membranes as Promising Wound Dressings: A Review.	Pharmaceutics	2021 Jan 30
33571589	Ag@MOF-loaded chitosan nanoparticle and polyvinyl alcohol/sodium alginate/chitosan bilayer dressing for wound healing applications.	Int J Biol Macromol	2021 Apr 1
33567703	Hybrid Collagen Hydrogel/Chondroitin-4-Sulphate Fortified with Dermal Fibroblast Conditioned Medium for Skin Therapeutic Application.	Polymers (Basel)	2021 Feb 8
33558597	bFGF and collagen matrix hydrogel attenuates burn wound inflammation through activation of ERK and TRK pathway.	Sci Rep	2021 Feb 8
33557668	Gelatin/poly(vinyl alcohol) based hydrogel film - A potential biomaterial for wound dressing: Experimental design and optimization followed by rotatable central composite design.	J Biomater Appl	2021 Oct
33556605	Sprayable hydrogel dressing accelerates wound healing with combined reactive oxygen species-scavenging and antibacterial abilities.	Acta Biomater	2021 Apr 1
33553748	Hydrogel or ointment? Comparison of five different galenics regarding tissue breathability and transepidermal water loss.	Heliyon	2021 Jan
33543622	Antifouling Antioxidant Zwitterionic Dextran Hydrogels as Wound Dressing Materials with Excellent Healing Activities.	ACS Appl Mater Interfaces	2021 Feb 17
33541653	Highly antifouling, biocompatible and tough double network hydrogel based on carboxybetaine-type zwitterionic polymer and alginate.	Carbohydr Polym	2021 Apr 1
33540895	Silk Fibroin as a Functional Biomaterial for Tissue Engineering.	Int J Mol Sci	2021 Feb 2
35423140	A graphene hybrid supramolecular hydrogel with high stretchability, self-healable and photothermally responsive properties for wound healing.	RSC Adv	2021 Feb 2
33527746	Synthesis of a novel nanocomposite containing chitosan as a three-dimensional printed wound dressing technique: Emphasis on gene expression.	Biotechnol Prog	2021 Jul
33524557	A double-crosslinked self-healing antibacterial hydrogel with enhanced mechanical performance for wound treatment.	Acta Biomater	2021 Apr 1
33515646	Ageing modulates human dermal fibroblast contractility: Quantification using nano-biomechanical testing.	Biochim Biophys Acta Mol Cell Res	2021 Apr
33512985	Proangiogenic Peptide Nanofiber Hydrogels for Wound Healing.	ACS Biomater Sci Eng	2021 Mar 8
33508511	Biomimetic nanoengineered scaffold for enhanced full-thickness cutaneous wound healing.	Acta Biomater	2021 Apr 1
33508359	Catechol functionalized chitosan/active peptide microsphere hydrogel for skin wound healing.	Int J Biol Macromol	2021 Mar 15
33485401	Two-Stage Patterned Cell-Based Treatments for Skin Regeneration.	J Biomed Nanotechnol	2020 Dec 1
33480137	Antibiofilm activity of chitosan/epsilon-poly-L-lysine hydrogels in a porcine ex vivo skin wound polymicrobial biofilm model.	Wound Repair Regen	2021 Mar
33470270	Advances in gelatin-based hydrogels for wound management.	J Mater Chem B	2021 Feb 14
33466534	"pH-Responsive ""Smart"" Hydrogel for Controlled Delivery of Silver Nanoparticles to Infected Wounds."	Antibiotics (Basel)	2021 Jan 5
